,sentence,word,sense,context,sym_context,sem_context,sns_context
1146, p00/d0916,lawn,lawn.n.01,"['to', 'mow', 'the', 'lawn', '.']","['to', 'mow', 'the', 'lawn', '.']","['NIL', 'EXS', 'DEF', 'CON', 'NIL']","['O', 'mow.v.01', 'O', 'lawn.n.01', 'O']"
1147, p10/d1708,born,bear.v.02,"['I', 'was', 'born', 'on', 'June', '4']","['speaker', 'be', 'bear', 'on', 'june', '4']","['PRO', 'PST', 'EXS', 'REL', 'MOY', 'DOM']","['O', 'O', 'bear.v.02', 'O', 'O', 'O']"
1148, p20/d3052,Mary,female.n.02,"['Mary', 'took', 'the', '""']","['mary', 'take', 'the', '""']","['PER', 'EPS', 'DEF', 'NIL']","['female.n.02', 'take.v.18', 'O', 'O']"
1149, p20/d3052,took,take.v.18,"['Mary', 'took', 'the', '""', 'morning~after~pill']","['mary', 'take', 'the', '""', 'morning-after~pill']","['PER', 'EPS', 'DEF', 'NIL', 'CON']","['female.n.02', 'take.v.18', 'O', 'O', 'morning-after_pill.n.01']"
1150, p20/d3052,morning~after~pill,morning-after_pill.n.01,"['took', 'the', '""', 'morning~after~pill', '.']","['take', 'the', '""', 'morning-after~pill', '.']","['EPS', 'DEF', 'NIL', 'CON', 'NIL']","['take.v.18', 'O', 'O', 'morning-after_pill.n.01', 'O']"
1151, p00/d2161,He,male.n.02,"['He', ""'s"", 'Argentinian', '.']","['male', 'be', 'argentina', '.']","['PRO', 'NOW', 'GPO', 'NIL']","['male.n.02', 'O', 'country.n.02', 'O']"
1152, p00/d2161,Argentinian,country.n.02,"['He', ""'s"", 'Argentinian', '.']","['male', 'be', 'argentina', '.']","['PRO', 'NOW', 'GPO', 'NIL']","['male.n.02', 'O', 'country.n.02', 'O']"
1153, p10/d0874,He,male.n.02,"['He', 'was', 'brave', '.']","['male', 'be', 'brave', '.']","['PRO', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'brave.a.01', 'O']"
1154, p10/d0874,brave,brave.a.01,"['He', 'was', 'brave', '.']","['male', 'be', 'brave', '.']","['PRO', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'brave.a.01', 'O']"
1155, p10/d3243,Tom,male.n.02,"['Tom', 'stared', 'at', 'Mary']","['tom', 'stare', 'at', 'mary']","['PER', 'EPS', 'REL', 'PER']","['male.n.02', 'stare.v.01', 'O', 'female.n.02']"
1156, p10/d3243,stared,stare.v.01,"['Tom', 'stared', 'at', 'Mary', 'suspiciously']","['tom', 'stare', 'at', 'mary', 'suspiciously']","['PER', 'EPS', 'REL', 'PER', 'IST']","['male.n.02', 'stare.v.01', 'O', 'female.n.02', 'suspiciously.r.01']"
1157, p10/d3243,Mary,female.n.02,"['Tom', 'stared', 'at', 'Mary', 'suspiciously', '.']","['tom', 'stare', 'at', 'mary', 'suspiciously', '.']","['PER', 'EPS', 'REL', 'PER', 'IST', 'NIL']","['male.n.02', 'stare.v.01', 'O', 'female.n.02', 'suspiciously.r.01', 'O']"
1158, p10/d3243,suspiciously,suspiciously.r.01,"['stared', 'at', 'Mary', 'suspiciously', '.']","['stare', 'at', 'mary', 'suspiciously', '.']","['EPS', 'REL', 'PER', 'IST', 'NIL']","['stare.v.01', 'O', 'female.n.02', 'suspiciously.r.01', 'O']"
1159, p00/d2623,Tom,male.n.02,"['Tom', 'lowered', 'the', 'bucket']","['tom', 'lower', 'the', 'bucket', 'the']","['PER', 'EPS', 'DEF', 'CON', 'DEF']","['male.n.02', 'lower.v.01', 'O', 'bucket.n.01', 'O']"
1160, p00/d2623,lowered,lower.v.01,"['Tom', 'lowered', 'the', 'bucket', 'into']","['tom', 'lower', 'the', 'bucket', 'into', 'the']","['PER', 'EPS', 'DEF', 'CON', 'REL', 'DEF']","['male.n.02', 'lower.v.01', 'O', 'bucket.n.01', 'O', 'O']"
1161, p00/d2623,bucket,bucket.n.01,"['Tom', 'lowered', 'the', 'bucket', 'into', 'the', 'well']","['tom', 'lower', 'the', 'bucket', 'into', 'the', 'well']","['PER', 'EPS', 'DEF', 'CON', 'REL', 'DEF', 'CON']","['male.n.02', 'lower.v.01', 'O', 'bucket.n.01', 'O', 'O', 'well.n.01']"
1162, p00/d2623,well,well.n.01,"['bucket', 'into', 'the', 'well', '.']","['the', 'bucket', 'into', 'the', 'well', '.']","['DEF', 'CON', 'REL', 'DEF', 'CON', 'NIL']","['O', 'bucket.n.01', 'O', 'O', 'well.n.01', 'O']"
1163, p20/d0867,television,television.n.03,"['The', 'television', 'is', 'not', 'working']","['the', 'television', 'be', 'not', 'work']","['DEF', 'CON', 'NOW', 'NOT', 'EXG']","['O', 'television.n.03', 'O', 'O', 'work.v.04']"
1164, p20/d0867,working,work.v.04,"['television', 'is', 'not', 'working']","['television', 'be', 'not', 'work']","['CON', 'NOW', 'NOT', 'EXG']","['television.n.03', 'O', 'O', 'work.v.04']"
1165, p20/d1545,sharpened,sharpen.v.01,"['I', 'sharpened', 'a', 'pencil', 'with']","['speaker', 'sharpen', 'a', 'pencil', 'with', 'a']","['PRO', 'EPS', 'DIS', 'CON', 'REL', 'DIS']","['O', 'sharpen.v.01', 'O', 'pencil.n.01', 'O', 'O']"
1166, p20/d1545,pencil,pencil.n.01,"['I', 'sharpened', 'a', 'pencil', 'with', 'a', 'knife']","['speaker', 'sharpen', 'a', 'pencil', 'with', 'a', 'knife']","['PRO', 'EPS', 'DIS', 'CON', 'REL', 'DIS', 'CON']","['O', 'sharpen.v.01', 'O', 'pencil.n.01', 'O', 'O', 'knife.n.01']"
1167, p20/d1545,knife,knife.n.01,"['pencil', 'with', 'a', 'knife', '.']","['a', 'pencil', 'with', 'a', 'knife', '.']","['DIS', 'CON', 'REL', 'DIS', 'CON', 'NIL']","['O', 'pencil.n.01', 'O', 'O', 'knife.n.01', 'O']"
1168, p00/d0716,Alfred~Nobel,male.n.02,"['Alfred~Nobel', 'is', 'the', 'inventor']","['alfred~nobel', 'be', 'the', 'inventor']","['PER', 'ENS', 'DEF', 'ROL']","['male.n.02', 'be.v.02', 'O', 'inventor.n.01']"
1169, p00/d0716,is,be.v.02,"['Alfred~Nobel', 'is', 'the', 'inventor', 'of']","['alfred~nobel', 'be', 'the', 'inventor', 'of']","['PER', 'ENS', 'DEF', 'ROL', 'REL']","['male.n.02', 'be.v.02', 'O', 'inventor.n.01', 'O']"
1170, p00/d0716,inventor,inventor.n.01,"['Alfred~Nobel', 'is', 'the', 'inventor', 'of', 'dynamite', '.']","['alfred~nobel', 'be', 'the', 'inventor', 'of', 'dynamite', '.']","['PER', 'ENS', 'DEF', 'ROL', 'REL', 'CON', 'NIL']","['male.n.02', 'be.v.02', 'O', 'inventor.n.01', 'O', 'dynamite.n.01', 'O']"
1171, p00/d0716,dynamite,dynamite.n.01,"['the', 'inventor', 'of', 'dynamite', '.']","['the', 'inventor', 'of', 'dynamite', '.']","['DEF', 'ROL', 'REL', 'CON', 'NIL']","['O', 'inventor.n.01', 'O', 'dynamite.n.01', 'O']"
1172, p30/d0775,Look,look_out.v.01,"['Look', 'out', '!']","['look~out', 'out', '!']","['EXS', 'REL', 'EMP']","['look_out.v.01', 'O', 'O']"
1173, p30/d2829,Bilbao,city.n.01,"['Bilbao', 'is', 'a', 'city']","['bilbao', 'be', 'a', 'city']","['GPE', 'ENS', 'DIS', 'CON']","['city.n.01', 'be.v.01', 'O', 'city.n.01']"
1174, p30/d2829,is,be.v.01,"['Bilbao', 'is', 'a', 'city', 'in']","['bilbao', 'be', 'a', 'city', 'in']","['GPE', 'ENS', 'DIS', 'CON', 'REL']","['city.n.01', 'be.v.01', 'O', 'city.n.01', 'O']"
1175, p30/d2829,city,city.n.01,"['Bilbao', 'is', 'a', 'city', 'in', 'the', 'Basque~Country']","['bilbao', 'be', 'a', 'city', 'in', 'the', 'basque~country']","['GPE', 'ENS', 'DIS', 'CON', 'REL', 'DEF', 'GPE']","['city.n.01', 'be.v.01', 'O', 'city.n.01', 'O', 'O', 'country.n.02']"
1176, p30/d2829,Basque~Country,country.n.02,"['city', 'in', 'the', 'Basque~Country']","['city', 'in', 'the', 'basque~country']","['CON', 'REL', 'DEF', 'GPE']","['city.n.01', 'O', 'O', 'country.n.02']"
1177, p00/d2656,believed,believe.v.01,"['But', 'nobody', 'believed', 'her', '.']","['but', 'person', 'believe', 'female', '.']","['BUT', 'NOT', 'EPS', 'PRO', 'NIL']","['O', 'O', 'believe.v.01', 'female.n.02', 'O']"
1178, p00/d2656,her,female.n.02,"['But', 'nobody', 'believed', 'her', '.']","['but', 'person', 'believe', 'female', '.']","['BUT', 'NOT', 'EPS', 'PRO', 'NIL']","['O', 'O', 'believe.v.01', 'female.n.02', 'O']"
1179, p00/d1391,people,person.n.01,"['How', 'many', 'people', 'in', 'U.S.', 'do']","['how', '?', 'person', 'in', 'u.s.', 'do']","['QUE', 'QUV', 'CON', 'REL', 'GPE', 'NOW']","['O', 'O', 'person.n.01', 'O', 'country.n.02', 'O']"
1180, p00/d1391,U.S.,country.n.02,"['many', 'people', 'in', 'U.S.', 'do', 'not', 'have']","['?', 'person', 'in', 'u.s.', 'do', 'not', 'have']","['QUV', 'CON', 'REL', 'GPE', 'NOW', 'NOT', 'EXS']","['O', 'person.n.01', 'O', 'country.n.02', 'O', 'O', 'have.v.02']"
1181, p00/d1391,have,have.v.02,"['U.S.', 'do', 'not', 'have', 'health~insurance', '?']","['u.s.', 'do', 'not', 'have', 'health~insurance', '?']","['GPE', 'NOW', 'NOT', 'EXS', 'CON', 'QUE']","['country.n.02', 'O', 'O', 'have.v.02', 'health_insurance.n.01', 'O']"
1182, p00/d1391,health~insurance,health_insurance.n.01,"['do', 'not', 'have', 'health~insurance', '?']","['do', 'not', 'have', 'health~insurance', '?']","['NOW', 'NOT', 'EXS', 'CON', 'QUE']","['O', 'O', 'have.v.02', 'health_insurance.n.01', 'O']"
1183, p00/d3403,Tom,male.n.02,"['Tom', 'is', 'angry', 'now']","['tom', 'be', 'angry', 'now']","['PER', 'NOW', 'IST', 'NOW']","['male.n.02', 'O', 'angry.a.01', 'O']"
1184, p00/d3403,angry,angry.a.01,"['Tom', 'is', 'angry', 'now', '.']","['tom', 'be', 'angry', 'now', '.']","['PER', 'NOW', 'IST', 'NOW', 'NIL']","['male.n.02', 'O', 'angry.a.01', 'O', 'O']"
1185, p00/d2440,plus,plus.n.02,"['Eight', 'plus', 'two', 'is', 'ten']","['8', 'plus', '2', 'be', '10']","['QUC', 'CON', 'QUC', 'EXS', 'QUC']","['O', 'plus.n.02', 'O', 'be.v.06', 'O']"
1186, p00/d2440,is,be.v.06,"['Eight', 'plus', 'two', 'is', 'ten', '.']","['8', 'plus', '2', 'be', '10', '.']","['QUC', 'CON', 'QUC', 'EXS', 'QUC', 'NIL']","['O', 'plus.n.02', 'O', 'be.v.06', 'O', 'O']"
1187, p10/d1901,he,male.n.02,"['Maybe', 'he', 'is', 'Italian', 'or']","['maybe', 'male', 'be', 'italy', 'or']","['POS', 'PRO', 'NOW', 'GPO', 'DIS']","['O', 'male.n.02', 'O', 'country.n.02', 'O']"
1188, p10/d1901,Italian,country.n.02,"['Maybe', 'he', 'is', 'Italian', 'or', 'Spanish', '.']","['maybe', 'male', 'be', 'italy', 'or', 'spain', '.']","['POS', 'PRO', 'NOW', 'GPO', 'DIS', 'GPO', 'NIL']","['O', 'male.n.02', 'O', 'country.n.02', 'O', 'country.n.02', 'O']"
1189, p10/d1901,Spanish,country.n.02,"['is', 'Italian', 'or', 'Spanish', '.']","['be', 'italy', 'or', 'spain', '.']","['NOW', 'GPO', 'DIS', 'GPO', 'NIL']","['O', 'country.n.02', 'O', 'country.n.02', 'O']"
1190, p10/d3080,She,female.n.02,"['She', 'is', 'listening', 'to']","['female', 'be', 'listen', 'to']","['PRO', 'NOW', 'EXG', 'REL']","['female.n.02', 'O', 'listen.v.01', 'O']"
1191, p10/d3080,listening,listen.v.01,"['She', 'is', 'listening', 'to', 'him', '.']","['female', 'be', 'listen', 'to', 'male', '.']","['PRO', 'NOW', 'EXG', 'REL', 'PRO', 'NIL']","['female.n.02', 'O', 'listen.v.01', 'O', 'male.n.02', 'O']"
1192, p10/d3080,him,male.n.02,"['is', 'listening', 'to', 'him', '.']","['be', 'listen', 'to', 'male', '.']","['NOW', 'EXG', 'REL', 'PRO', 'NIL']","['O', 'listen.v.01', 'O', 'male.n.02', 'O']"
1193, p00/d1545,Tom,male.n.02,"['Tom', 'was', 'thoughtful', '.']","['tom', 'be', 'thoughtful', '.']","['PER', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'thoughtful.a.05', 'O']"
1194, p00/d1545,thoughtful,thoughtful.a.05,"['Tom', 'was', 'thoughtful', '.']","['tom', 'be', 'thoughtful', '.']","['PER', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'thoughtful.a.05', 'O']"
1195, p20/d3371,'m,be.v.02,"['I', ""'m"", 'not', 'your', 'little~sister']","['speaker', 'be', 'not', 'hearer', 'little~sister']","['PRO', 'ENS', 'NOT', 'HAS', 'ROL']","['O', 'be.v.02', 'O', 'O', 'little_sister.n.01']"
1196, p20/d3371,little~sister,little_sister.n.01,"[""'m"", 'not', 'your', 'little~sister', '.']","['be', 'not', 'hearer', 'little~sister', '.']","['ENS', 'NOT', 'HAS', 'ROL', 'NIL']","['be.v.02', 'O', 'O', 'little_sister.n.01', 'O']"
1197, p30/d1607,submarines,submarine.n.01,"['The', 'submarines', 'sank', 'a', 'lot']","['the', 'submarine', 'sink', 'a', '+']","['DEF', 'CON', 'EPS', 'DIS', 'QUV']","['O', 'submarine.n.01', 'sink.v.02', 'O', 'O']"
1198, p30/d1607,sank,sink.v.02,"['The', 'submarines', 'sank', 'a', 'lot', 'of']","['the', 'submarine', 'sink', 'a', '+', 'of']","['DEF', 'CON', 'EPS', 'DIS', 'QUV', 'REL']","['O', 'submarine.n.01', 'sink.v.02', 'O', 'O', 'O']"
1199, p30/d1607,ships,ship.n.01,"['a', 'lot', 'of', 'ships', '.']","['a', '+', 'of', 'ship', '.']","['DIS', 'QUV', 'REL', 'CON', 'NIL']","['O', 'O', 'O', 'ship.n.01', 'O']"
1200, p00/d1539,artist,artist.n.01,"['The', 'artist', 'is', 'gifted', '.']","['the', 'artist', 'be', 'gifted', '.']","['DEF', 'ROL', 'NOW', 'IST', 'NIL']","['O', 'artist.n.01', 'O', 'gifted.a.01', 'O']"
1201, p00/d1539,gifted,gifted.a.01,"['The', 'artist', 'is', 'gifted', '.']","['the', 'artist', 'be', 'gifted', '.']","['DEF', 'ROL', 'NOW', 'IST', 'NIL']","['O', 'artist.n.01', 'O', 'gifted.a.01', 'O']"
1202, p00/d3342,Tom,male.n.02,"['Tom', 'threw', 'Mary', 'a']","['tom', 'throw', 'mary', 'a']","['PER', 'EPS', 'PER', 'DIS']","['male.n.02', 'throw.v.01', 'female.n.02', 'O']"
1203, p00/d3342,threw,throw.v.01,"['Tom', 'threw', 'Mary', 'a', 'rope']","['tom', 'throw', 'mary', 'a', 'rope']","['PER', 'EPS', 'PER', 'DIS', 'CON']","['male.n.02', 'throw.v.01', 'female.n.02', 'O', 'rope.n.01']"
1204, p00/d3342,Mary,female.n.02,"['Tom', 'threw', 'Mary', 'a', 'rope', '.']","['tom', 'throw', 'mary', 'a', 'rope', '.']","['PER', 'EPS', 'PER', 'DIS', 'CON', 'NIL']","['male.n.02', 'throw.v.01', 'female.n.02', 'O', 'rope.n.01', 'O']"
1205, p00/d3342,rope,rope.n.01,"['threw', 'Mary', 'a', 'rope', '.']","['throw', 'mary', 'a', 'rope', '.']","['EPS', 'PER', 'DIS', 'CON', 'NIL']","['throw.v.01', 'female.n.02', 'O', 'rope.n.01', 'O']"
1206, p30/d0809,like,like.v.02,"['I', 'like', 'languages', '.']","['speaker', 'like', 'language', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'like.v.02', 'language.n.01', 'O']"
1207, p30/d0809,languages,language.n.01,"['I', 'like', 'languages', '.']","['speaker', 'like', 'language', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'like.v.02', 'language.n.01', 'O']"
1208, p10/d3226,horrified,horrified.a.01,"['I', 'am', 'horrified', '.']","['speaker', 'be', 'horrified', '.']","['PRO', 'NOW', 'IST', 'NIL']","['O', 'O', 'horrified.a.01', 'O']"
1209, p00/d2360,found,find.v.03,"['We', 'found', 'it', '.']","['speaker', 'find', 'entity', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['O', 'find.v.03', 'entity.n.01', 'O']"
1210, p00/d2360,it,entity.n.01,"['We', 'found', 'it', '.']","['speaker', 'find', 'entity', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['O', 'find.v.03', 'entity.n.01', 'O']"
1211, p10/d1947,Mary,female.n.02,"['Mary', 'has', 'nice', 'legs']","['mary', 'have', 'nice', 'leg']","['PER', 'ENS', 'IST', 'CON']","['female.n.02', 'have.v.01', 'nice.a.01', 'leg.n.01']"
1212, p10/d1947,has,have.v.01,"['Mary', 'has', 'nice', 'legs', '.']","['mary', 'have', 'nice', 'leg', '.']","['PER', 'ENS', 'IST', 'CON', 'NIL']","['female.n.02', 'have.v.01', 'nice.a.01', 'leg.n.01', 'O']"
1213, p10/d1947,nice,nice.a.01,"['Mary', 'has', 'nice', 'legs', '.']","['mary', 'have', 'nice', 'leg', '.']","['PER', 'ENS', 'IST', 'CON', 'NIL']","['female.n.02', 'have.v.01', 'nice.a.01', 'leg.n.01', 'O']"
1214, p10/d1947,legs,leg.n.01,"['Mary', 'has', 'nice', 'legs', '.']","['mary', 'have', 'nice', 'leg', '.']","['PER', 'ENS', 'IST', 'CON', 'NIL']","['female.n.02', 'have.v.01', 'nice.a.01', 'leg.n.01', 'O']"
1215, p30/d2388,Tom,male.n.02,"['Tom', 'cheated', '.']","['tom', 'cheat', '.']","['PER', 'EPS', 'NIL']","['male.n.02', 'cheat.v.03', 'O']"
1216, p30/d2388,cheated,cheat.v.03,"['Tom', 'cheated', '.']","['tom', 'cheat', '.']","['PER', 'EPS', 'NIL']","['male.n.02', 'cheat.v.03', 'O']"
1217, p10/d3290,abhor,abhor.v.01,"['I', 'abhor', 'spiders', '.']","['speaker', 'abhor', 'spider', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'abhor.v.01', 'spider.n.01', 'O']"
1218, p10/d3290,spiders,spider.n.01,"['I', 'abhor', 'spiders', '.']","['speaker', 'abhor', 'spider', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'abhor.v.01', 'spider.n.01', 'O']"
1219, p10/d2013,want,want.v.01,"['I', 'want', 'this', 'bag', '.']","['speaker', 'want', 'this', 'bag', '.']","['PRO', 'ENS', 'PRX', 'CON', 'NIL']","['O', 'want.v.01', 'O', 'bag.n.01', 'O']"
1220, p10/d2013,bag,bag.n.01,"['I', 'want', 'this', 'bag', '.']","['speaker', 'want', 'this', 'bag', '.']","['PRO', 'ENS', 'PRX', 'CON', 'NIL']","['O', 'want.v.01', 'O', 'bag.n.01', 'O']"
1221, p20/d1678,meet,meet.v.02,"['We', ""'ll"", 'meet', 'at', 'the', 'station']","['speaker', 'will', 'meet', 'at', 'the', 'station', 'at']","['PRO', 'FUT', 'EXS', 'REL', 'DEF', 'CON', 'REL']","['O', 'O', 'meet.v.02', 'O', 'O', 'station.n.01', 'O']"
1222, p20/d1678,station,station.n.01,"['meet', 'at', 'the', 'station', 'at', ""nine~o'clock"", '.']","['meet', 'at', 'the', 'station', 'at', '09:00', '.']","['EXS', 'REL', 'DEF', 'CON', 'REL', 'CLO', 'NIL']","['meet.v.02', 'O', 'O', 'station.n.01', 'O', 'O', 'O']"
1223, p10/d3126,meet,meet.v.02,"['I', 'will', 'meet', 'you', 'at', 'the']","['speaker', 'will', 'meet', 'hearer', 'at', 'the', 'at']","['PRO', 'FUT', 'EXS', 'PRO', 'REL', 'DEF', 'REL']","['O', 'O', 'meet.v.02', 'O', 'O', 'O', 'O']"
1224, p10/d3126,station,station.n.01,"['you', 'at', 'the', 'station', 'at', '10~a.m.']","['hearer', 'at', 'the', 'station', 'at', '10:00']","['PRO', 'REL', 'DEF', 'CON', 'REL', 'CLO']","['O', 'O', 'O', 'station.n.01', 'O', 'O']"
1225, p10/d3187,terrible,terrible.a.02,"['You', ""'re"", 'terrible', '.']","['hearer', 'be', 'terrible', '.']","['PRO', 'NOW', 'IST', 'NIL']","['O', 'O', 'terrible.a.02', 'O']"
1226, p10/d1997,saw,see.v.01,"['I', 'never', 'saw', 'you', '.']","['speaker', 'time', 'see', 'hearer', '.']","['PRO', 'NOT', 'EPS', 'PRO', 'NIL']","['O', 'O', 'see.v.01', 'O', 'O']"
1227, p00/d2249,jungle,jungle.n.01,"['What', 'a', 'jungle', '!']","['what', 'a', 'jungle', '!']","['EMP', 'DIS', 'CON', 'EMP']","['O', 'O', 'jungle.n.01', 'O']"
1228, p00/d3210,are,be.v.03,"['There', 'are', 'plenty', 'of', 'fish']","['there', 'be', '+', 'of', 'fish']","['NIL', 'ENS', 'QUV', 'REL', 'CON']","['O', 'be.v.03', 'O', 'O', 'fish.n.01']"
1229, p00/d3210,fish,fish.n.01,"['are', 'plenty', 'of', 'fish', 'in', 'this', 'river']","['be', '+', 'of', 'fish', 'in', 'entity', 'river']","['ENS', 'QUV', 'REL', 'CON', 'REL', 'PRX', 'CON']","['be.v.03', 'O', 'O', 'fish.n.01', 'O', 'entity.n.01', 'river.n.01']"
1230, p00/d3210,this,entity.n.01,"['of', 'fish', 'in', 'this', 'river', '.']","['of', 'fish', 'in', 'entity', 'river', '.']","['REL', 'CON', 'REL', 'PRX', 'CON', 'NIL']","['O', 'fish.n.01', 'O', 'entity.n.01', 'river.n.01', 'O']"
1231, p00/d3210,river,river.n.01,"['fish', 'in', 'this', 'river', '.']","['fish', 'in', 'entity', 'river', '.']","['CON', 'REL', 'PRX', 'CON', 'NIL']","['fish.n.01', 'O', 'entity.n.01', 'river.n.01', 'O']"
1232, p10/d1387,Who,person.n.01,"['Who', 'is', 'the', 'most']","['person', 'be', 'the', 'most']","['QUE', 'ENS', 'DEF', 'TOP']","['person.n.01', 'be.v.02', 'O', 'most.r.01']"
1233, p10/d1387,is,be.v.02,"['Who', 'is', 'the', 'most', 'famous']","['person', 'be', 'the', 'most', 'famous']","['QUE', 'ENS', 'DEF', 'TOP', 'IST']","['person.n.01', 'be.v.02', 'O', 'most.r.01', 'famous.a.01']"
1234, p10/d1387,most,most.r.01,"['Who', 'is', 'the', 'most', 'famous', 'international', 'terrorist']","['person', 'be', 'the', 'most', 'famous', 'international', 'terrorist']","['QUE', 'ENS', 'DEF', 'TOP', 'IST', 'IST', 'ROL']","['person.n.01', 'be.v.02', 'O', 'most.r.01', 'famous.a.01', 'international.a.01', 'terrorist.n.01']"
1235, p10/d1387,famous,famous.a.01,"['is', 'the', 'most', 'famous', 'international', 'terrorist', '?']","['be', 'the', 'most', 'famous', 'international', 'terrorist', '?']","['ENS', 'DEF', 'TOP', 'IST', 'IST', 'ROL', 'QUE']","['be.v.02', 'O', 'most.r.01', 'famous.a.01', 'international.a.01', 'terrorist.n.01', 'O']"
1236, p10/d1387,international,international.a.01,"['the', 'most', 'famous', 'international', 'terrorist', '?']","['the', 'most', 'famous', 'international', 'terrorist', '?']","['DEF', 'TOP', 'IST', 'IST', 'ROL', 'QUE']","['O', 'most.r.01', 'famous.a.01', 'international.a.01', 'terrorist.n.01', 'O']"
1237, p10/d1387,terrorist,terrorist.n.01,"['most', 'famous', 'international', 'terrorist', '?']","['most', 'famous', 'international', 'terrorist', '?']","['TOP', 'IST', 'IST', 'ROL', 'QUE']","['most.r.01', 'famous.a.01', 'international.a.01', 'terrorist.n.01', 'O']"
1238, p20/d3515,was,be.v.01,"['When', 'I', 'was', 'a', 'boy', ',']","['when', 'speaker', 'be', 'a', 'boy', ',', 'speaker', 'be']","['REL', 'PRO', 'EPS', 'DIS', 'CON', 'NIL', 'PRO', 'PST']","['O', 'O', 'be.v.01', 'O', 'boy.n.01', 'O', 'O', 'O']"
1239, p20/d3515,boy,boy.n.01,"['I', 'was', 'a', 'boy', ',', 'I', 'was']","['speaker', 'be', 'a', 'boy', ',', 'speaker', 'be']","['PRO', 'EPS', 'DIS', 'CON', 'NIL', 'PRO', 'PST']","['O', 'be.v.01', 'O', 'boy.n.01', 'O', 'O', 'O']"
1240, p20/d3515,was,be.v.01,"['boy', ',', 'I', 'was', 'addicted', 'to', 'reading']","['speaker', 'be', 'boy', ',', 'speaker', 'be', 'addicted', 'to', 'read']","['PRO', 'EPS', 'CON', 'NIL', 'PRO', 'PST', 'IST', 'REL', 'EXG']","['O', 'be.v.01', 'boy.n.01', 'O', 'O', 'O', 'addicted.a.01', 'O', 'read.v.01']"
1241, p20/d3515,addicted,addicted.a.01,"[',', 'I', 'was', 'addicted', 'to', 'reading', 'detective~stories']","['speaker', 'be', ',', 'speaker', 'be', 'addicted', 'to', 'read', 'detective~story']","['PRO', 'EPS', 'NIL', 'PRO', 'PST', 'IST', 'REL', 'EXG', 'CON']","['O', 'be.v.01', 'O', 'O', 'O', 'addicted.a.01', 'O', 'read.v.01', 'detective_story.n.01']"
1242, p20/d3515,reading,read.v.01,"['was', 'addicted', 'to', 'reading', 'detective~stories', '.']","['be', 'be', 'addicted', 'to', 'read', 'detective~story', '.']","['EPS', 'PST', 'IST', 'REL', 'EXG', 'CON', 'NIL']","['be.v.01', 'O', 'addicted.a.01', 'O', 'read.v.01', 'detective_story.n.01', 'O']"
1243, p20/d3515,detective~stories,detective_story.n.01,"['addicted', 'to', 'reading', 'detective~stories', '.']","['addicted', 'to', 'read', 'detective~story', '.']","['IST', 'REL', 'EXG', 'CON', 'NIL']","['addicted.a.01', 'O', 'read.v.01', 'detective_story.n.01', 'O']"
1244, p00/d0824,bought,buy.v.01,"['I', 'bought', 'a', 'few', 'eggs']","['speaker', 'buy', 'a', '-', 'egg', 'a']","['PRO', 'EPS', 'DIS', 'QUV', 'CON', 'DIS']","['O', 'buy.v.01', 'O', 'O', 'egg.n.02', 'O']"
1245, p00/d0824,eggs,egg.n.02,"['bought', 'a', 'few', 'eggs', 'and', 'a', 'little']","['buy', 'a', '-', 'egg', 'and', 'a', '-']","['EPS', 'DIS', 'QUV', 'CON', 'GRP', 'DIS', 'QUV']","['buy.v.01', 'O', 'O', 'egg.n.02', 'O', 'O', 'O']"
1246, p00/d0824,milk,milk.n.01,"['and', 'a', 'little', 'milk', '.']","['a', 'and', 'a', '-', 'milk', '.']","['DIS', 'GRP', 'DIS', 'QUV', 'CON', 'NIL']","['O', 'O', 'O', 'O', 'milk.n.01', 'O']"
1247, p00/d2462,Tom,male.n.02,"['Tom', 'spent', 'several', 'hours']","['tom', 'spend', '+', 'hour']","['PER', 'EPS', 'QUV', 'UOM']","['male.n.02', 'spend.v.01', 'O', 'hour.n.01']"
1248, p00/d2462,spent,spend.v.01,"['Tom', 'spent', 'several', 'hours', 'in']","['tom', 'spend', '+', 'hour', 'in']","['PER', 'EPS', 'QUV', 'UOM', 'REL']","['male.n.02', 'spend.v.01', 'O', 'hour.n.01', 'O']"
1249, p00/d2462,hours,hour.n.01,"['Tom', 'spent', 'several', 'hours', 'in', 'the', 'library']","['tom', 'spend', '+', 'hour', 'in', 'the', 'library']","['PER', 'EPS', 'QUV', 'UOM', 'REL', 'DEF', 'CON']","['male.n.02', 'spend.v.01', 'O', 'hour.n.01', 'O', 'O', 'library.n.05']"
1250, p00/d2462,library,library.n.05,"['hours', 'in', 'the', 'library', '.']","['hour', 'in', 'the', 'library', '.']","['UOM', 'REL', 'DEF', 'CON', 'NIL']","['hour.n.01', 'O', 'O', 'library.n.05', 'O']"
