,sentence,word,sense,context,sym_context,sem_context,sns_context
1515, p00/d3360,handed,hand.v.01,"['Tom', 'handed', 'Mary']","['tom', 'hand', 'mary']","['PER', 'EPS', 'PER']","['male.n.02', 'hand.v.01', 'female.n.02']"
1516, p00/d3360,Mary,female.n.02,"['handed', 'Mary', 'a']","['hand', 'mary', 'a']","['EPS', 'PER', 'DIS']","['hand.v.01', 'female.n.02', 'O']"
1517, p00/d3360,glass,glass.n.02,"['a', 'glass', 'of']","['a', 'glass', 'of']","['DIS', 'CON', 'REL']","['O', 'glass.n.02', 'O']"
1518, p00/d3360,red~wine,red_wine.n.01,"['of', 'red~wine', '.']","['of', 'red~wine', '.']","['REL', 'CON', 'NIL']","['O', 'red_wine.n.01', 'O']"
1519, p00/d1622,boy,boy.n.01,"['The', 'boy', 'fanned']","['the', 'boy', 'fan']","['DEF', 'CON', 'EPS']","['O', 'boy.n.01', 'fan.v.03']"
1520, p00/d1622,fanned,fan.v.03,"['boy', 'fanned', 'himself']","['boy', 'fan', 'male']","['CON', 'EPS', 'REF']","['boy.n.01', 'fan.v.03', 'male.n.02']"
1521, p00/d1622,himself,male.n.02,"['fanned', 'himself', 'with']","['fan', 'male', 'with']","['EPS', 'REF', 'REL']","['fan.v.03', 'male.n.02', 'O']"
1522, p00/d1622,his,male.n.02,"['with', 'his', 'hat']","['with', 'male', 'hat']","['REL', 'HAS', 'CON']","['O', 'male.n.02', 'hat.n.01']"
1523, p00/d1622,hat,hat.n.01,"['his', 'hat', '.']","['male', 'hat', '.']","['HAS', 'CON', 'NIL']","['male.n.02', 'hat.n.01', 'O']"
1524, p30/d2603,Tom,male.n.02,"['Tom', 'works']","['tom', 'work']","['PER', 'ENS']","['male.n.02', 'work.v.02']"
1525, p30/d2603,works,work.v.02,"['Tom', 'works', 'at']","['tom', 'work', 'at']","['PER', 'ENS', 'REL']","['male.n.02', 'work.v.02', 'O']"
1526, p30/d2603,supermarket,supermarket.n.01,"['a', 'supermarket', '.']","['a', 'supermarket', '.']","['DIS', 'CON', 'NIL']","['O', 'supermarket.n.01', 'O']"
1527, p00/d1731,brother,brother.n.01,"['My', 'brother', 'is']","['speaker', 'brother', 'be']","['HAS', 'ROL', 'NOW']","['O', 'brother.n.01', 'O']"
1528, p00/d1731,rich,rich.a.01,"['is', 'rich', '.']","['be', 'rich', '.']","['NOW', 'IST', 'NIL']","['O', 'rich.a.01', 'O']"
1529, p00/d1397,How,manner.n.01,"['How', 'did']","['manner', 'do']","['QUE', 'PST']","['manner.n.01', 'O']"
1530, p00/d1397,Jerry~Garcia,male.n.02,"['did', 'Jerry~Garcia', 'die']","['do', 'jerry~garcia', 'die']","['PST', 'PER', 'EXS']","['O', 'male.n.02', 'die.v.01']"
1531, p00/d1397,die,die.v.01,"['Jerry~Garcia', 'die', '?']","['jerry~garcia', 'die', '?']","['PER', 'EXS', 'QUE']","['male.n.02', 'die.v.01', 'O']"
1532, p10/d3372,Tom,male.n.02,"['Tom', 'insulted']","['tom', 'insult']","['PER', 'EPS']","['male.n.02', 'O']"
1533, p10/d3372,Mary,female.n.02,"['insulted', 'Mary', '.']","['insult', 'mary', '.']","['EPS', 'PER', 'NIL']","['O', 'female.n.02', 'O']"
1534, p30/d3173,Lanzarote,island.n.01,"[""'s"", 'Lanzarote', '?']","['be', 'lanzarote', '?']","['NOW', 'GPE', 'QUE']","['O', 'island.n.01', 'O']"
1535, p30/d1957,daughter,daughter.n.01,"['your', 'daughter', 'weigh']","['hearer', 'daughter', 'weigh']","['HAS', 'ROL', 'EXS']","['O', 'daughter.n.01', 'weigh.v.01']"
1536, p30/d1957,weigh,weigh.v.01,"['daughter', 'weigh', '?']","['daughter', 'weigh', '?']","['ROL', 'EXS', 'QUE']","['daughter.n.01', 'weigh.v.01', 'O']"
1537, p00/d2417,fishing,fish.v.02,"['went', 'fishing', '.']","['go', 'fish', '.']","['PST', 'EXG', 'NIL']","['O', 'fish.v.02', 'O']"
1538, p00/d1824,books,book.n.02,"['of', 'books', '!']","['of', 'book', '!']","['REL', 'CON', 'EMP']","['O', 'book.n.02', 'O']"
1539, p00/d1824,they,entity.n.01,"['Do', 'they', 'belong']","['do', 'entity', 'belong']","['NOW', 'PRO', 'EXS']","['O', 'entity.n.01', 'belong.v.01']"
1540, p00/d1824,belong,belong.v.01,"['they', 'belong', 'to']","['entity', 'belong', 'to']","['PRO', 'EXS', 'REL']","['entity.n.01', 'belong.v.01', 'O']"
1541, p00/d1824,university,university.n.03,"['the', 'university', 'library']","['the', 'university', 'library']","['DEF', 'CON', 'CON']","['O', 'university.n.03', 'library.n.02']"
1542, p00/d1824,library,library.n.02,"['university', 'library', '?']","['university', 'library', '?']","['CON', 'CON', 'QUE']","['university.n.03', 'library.n.02', 'O']"
1543, p00/d0771,Maria,female.n.02,"['Maria', 'has']","['maria', 'have']","['PER', 'ENS']","['female.n.02', 'have.v.02']"
1544, p00/d0771,has,have.v.02,"['Maria', 'has', 'long']","['maria', 'have', 'long']","['PER', 'ENS', 'DEG']","['female.n.02', 'have.v.02', 'long.a.02']"
1545, p00/d0771,long,long.a.02,"['has', 'long', 'hair']","['have', 'long', 'hair']","['ENS', 'DEG', 'CON']","['have.v.02', 'long.a.02', 'hair.n.01']"
1546, p00/d0771,hair,hair.n.01,"['long', 'hair', '.']","['long', 'hair', '.']","['DEG', 'CON', 'NIL']","['long.a.02', 'hair.n.01', 'O']"
1547, p00/d0839,He,male.n.02,"['He', 'can']","['male', 'can']","['PRO', 'POS']","['male.n.02', 'O']"
1548, p00/d0839,swim,swim.v.01,"['can', 'swim', '.']","['can', 'swim', '.']","['POS', 'EXS', 'NIL']","['O', 'swim.v.01', 'O']"
1549, p10/d3410,Tom,male.n.02,"['Tom', 'is']","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
1550, p10/d3410,bilingual,bilingual.a.01,"['is', 'bilingual', '.']","['be', 'bilingual', '.']","['NOW', 'IST', 'NIL']","['O', 'bilingual.a.01', 'O']"
1551, p10/d2163,met,meet.v.01,"['have', 'met', 'her']","['have', 'meet', 'female']","['NOW', 'EXT', 'PRO']","['O', 'meet.v.01', 'female.n.02']"
1552, p10/d2163,her,female.n.02,"['met', 'her', 'somewhere']","['meet', 'female', 'location']","['EXT', 'PRO', 'DIS']","['meet.v.01', 'female.n.02', 'location.n.01']"
1553, p10/d2163,somewhere,location.n.01,"['her', 'somewhere', '.']","['female', 'location', '.']","['PRO', 'DIS', 'NIL']","['female.n.02', 'location.n.01', 'O']"
1554, p00/d0907,parents,parent.n.01,"['My', 'parents', 'come']","['speaker', 'parent', 'come']","['HAS', 'ROL', 'ENS']","['O', 'parent.n.01', 'come.v.08']"
1555, p00/d0907,come,come.v.08,"['parents', 'come', 'from']","['parent', 'come', 'from']","['ROL', 'ENS', 'REL']","['parent.n.01', 'come.v.08', 'O']"
1556, p00/d0907,China,country.n.02,"['from', 'China', '.']","['from', 'china', '.']","['REL', 'GPE', 'NIL']","['O', 'country.n.02', 'O']"
1557, p10/d2497,He,male.n.02,"['He', 'devoted']","['male', 'devote']","['PRO', 'EPS']","['male.n.02', 'devote.v.01']"
1558, p10/d2497,devoted,devote.v.01,"['He', 'devoted', 'his']","['male', 'devote', 'male', 'male']","['PRO', 'EPS', 'HAS', 'HAS']","['male.n.02', 'devote.v.01', 'male.n.02', 'male.n.02']"
1559, p10/d2497,his,male.n.02,"['devoted', 'his', 'life']","['devote', 'male', 'life', 'male']","['EPS', 'HAS', 'CON', 'HAS']","['devote.v.01', 'male.n.02', 'life.n.03', 'male.n.02']"
1560, p10/d2497,life,life.n.03,"['his', 'life', 'to']","['male', 'life', 'to', 'male']","['HAS', 'CON', 'REL', 'HAS']","['male.n.02', 'life.n.03', 'O', 'male.n.02']"
1561, p10/d2497,his,male.n.02,"['to', 'his', 'company']","['male', 'to', 'male', 'company']","['HAS', 'REL', 'HAS', 'CON']","['male.n.02', 'O', 'male.n.02', 'company.n.01']"
1562, p10/d2497,company,company.n.01,"['his', 'company', '.']","['male', 'male', 'company', '.']","['HAS', 'HAS', 'CON', 'NIL']","['male.n.02', 'male.n.02', 'company.n.01', 'O']"
1563, p00/d3285,suit,suit.n.01,"['The', 'suit', ""'s""]","['the', 'suit', 'be']","['DEF', 'CON', 'NOW']","['O', 'suit.n.01', 'O']"
1564, p00/d3285,made,make.v.03,"[""'s"", 'made', 'of']","['be', 'make', 'of']","['NOW', 'EXS', 'REL']","['O', 'make.v.03', 'O']"
1565, p00/d3285,very,very.r.01,"['of', 'very', 'rough']","['of', 'very', 'rough']","['REL', 'INT', 'IST']","['O', 'very.r.01', 'rough.a.01']"
1566, p00/d3285,rough,rough.a.01,"['very', 'rough', 'material']","['very', 'rough', 'material']","['INT', 'IST', 'CON']","['very.r.01', 'rough.a.01', 'material.n.01']"
1567, p00/d3285,material,material.n.01,"['rough', 'material', '.']","['rough', 'material', '.']","['IST', 'CON', 'NIL']","['rough.a.01', 'material.n.01', 'O']"
1568, p00/d3523,Tom,male.n.02,"['Tom', 'twisted']","['tom', 'twist']","['PER', 'EPS']","['male.n.02', 'twist.v.09']"
1569, p00/d3523,twisted,twist.v.09,"['Tom', 'twisted', 'the']","['tom', 'twist', 'the']","['PER', 'EPS', 'DEF']","['male.n.02', 'twist.v.09', 'O']"
1570, p00/d3523,truth,truth.n.02,"['the', 'truth', '.']","['the', 'truth', '.']","['DEF', 'CON', 'NIL']","['O', 'truth.n.02', 'O']"
1571, p00/d1222,Kohl,male.n.02,"['Kohl', 'announced']","['kohl', 'announce']","['PER', 'EPS']","['male.n.02', 'announce.v.02']"
1572, p00/d1222,announced,announce.v.02,"['Kohl', 'announced', 'economy']","['kohl', 'announce', 'economy']","['PER', 'EPS', 'CON']","['male.n.02', 'announce.v.02', 'economy.n.01']"
1573, p00/d1222,economy,economy.n.01,"['announced', 'economy', 'measures']","['announce', 'economy', 'measure']","['EPS', 'CON', 'CON']","['announce.v.02', 'economy.n.01', 'measure.n.01']"
1574, p00/d1222,measures,measure.n.01,"['economy', 'measures']","['economy', 'measure']","['CON', 'CON']","['economy.n.01', 'measure.n.01']"
1575, p00/d2785,roads,road.n.01,"['Both', 'roads', 'lead']","['both', 'road', 'lead']","['AND', 'CON', 'ENS']","['O', 'road.n.01', 'lead.v.11']"
1576, p00/d2785,lead,lead.v.11,"['roads', 'lead', 'to']","['road', 'lead', 'to']","['CON', 'ENS', 'REL']","['road.n.01', 'lead.v.11', 'O']"
1577, p00/d2785,station,station.n.01,"['the', 'station', '.']","['the', 'station', '.']","['DEF', 'CON', 'NIL']","['O', 'station.n.01', 'O']"
1578, p00/d0715,Anna~Politkovskaya,female.n.02,"['Anna~Politkovskaya', 'was']","['anna~politkovskaya', 'be']","['PER', 'PST']","['female.n.02', 'O']"
1579, p00/d0715,murdered,murder.v.01,"['was', 'murdered', '.']","['be', 'murder', '.']","['PST', 'EXS', 'NIL']","['O', 'murder.v.01', 'O']"
1580, p10/d2452,medicine,medicine.n.02,"['The', 'medicine', 'did']","['the', 'medicine', 'do']","['DEF', 'CON', 'PST']","['O', 'medicine.n.02', 'O']"
1581, p10/d2452,help,help.v.02,"[""n't"", 'help', 'at~all']","['not', 'help', 'at~all']","['NOT', 'EXS', 'EMP']","['O', 'help.v.02', 'O']"
1582, p00/d1968,Tom,male.n.02,"['Did', 'Tom', 'try']","['do', 'tom', 'try']","['PST', 'PER', 'EXS']","['O', 'male.n.02', 'try.v.01']"
1583, p00/d1968,try,try.v.01,"['Tom', 'try', '?']","['tom', 'try', '?']","['PER', 'EXS', 'QUE']","['male.n.02', 'try.v.01', 'O']"
1584, p10/d2656,marched,march.v.03,"['They', 'marched', 'two']","['person', 'march', '2']","['PRO', 'EPS', 'QUC']","['O', 'march.v.03', 'O']"
1585, p10/d2656,abreast,abreast.r.01,"['two', 'abreast', '.']","['2', 'abreast', '.']","['QUC', 'IST', 'NIL']","['O', 'abreast.r.01', 'O']"
1586, p30/d0889,flag,flag.n.01,"['This', 'flag', 'is']","['this', 'flag', 'be']","['PRX', 'CON', 'NOW']","['O', 'flag.n.01', 'O']"
1587, p30/d0889,very,very.r.01,"['is', 'very', 'pretty']","['be', 'very', 'pretty']","['NOW', 'INT', 'IST']","['O', 'very.r.01', 'pretty.a.01']"
1588, p30/d0889,pretty,pretty.a.01,"['very', 'pretty', '.']","['very', 'pretty', '.']","['INT', 'IST', 'NIL']","['very.r.01', 'pretty.a.01', 'O']"
1589, p10/d2033,make,make.v.16,"['will', 'make', 'a']","['will', 'make', 'a']","['FUT', 'EXS', 'DIS']","['O', 'make.v.16', 'O']"
1590, p10/d2033,note,note.n.01,"['a', 'note', 'in']","['a', 'note', 'in']","['DIS', 'CON', 'REL']","['O', 'note.n.01', 'O']"
1591, p10/d2033,notebook,notebook.n.01,"['my', 'notebook', '.']","['speaker', 'notebook', '.']","['HAS', 'CON', 'NIL']","['O', 'notebook.n.01', 'O']"
1592, p10/d2248,monkey,monkey.n.01,"['The', 'monkey', 'climbed']","['the', 'monkey', 'climb~up']","['DEF', 'CON', 'EPS']","['O', 'monkey.n.01', 'climb_up.v.01']"
1593, p10/d2248,climbed,climb_up.v.01,"['monkey', 'climbed', 'up']","['monkey', 'climb~up', 'up']","['CON', 'EPS', 'REL']","['monkey.n.01', 'climb_up.v.01', 'O']"
1594, p10/d2248,tree,tree.n.01,"['a', 'tree', '.']","['a', 'tree', '.']","['DIS', 'CON', 'NIL']","['O', 'tree.n.01', 'O']"
1595, p10/d0895,According,according.a.02,"['According', 'to']","['according', 'to']","['IST', 'REL']","['according.a.02', 'O']"
1596, p10/d0895,radio,radio.n.01,"['the', 'radio', ',']","['the', 'radio', ',']","['DEF', 'CON', 'NIL']","['O', 'radio.n.01', 'O']"
1597, p10/d0895,rain,rain.v.01,"['will', 'rain', 'tomorrow']","['will', 'rain', 'day']","['FUT', 'EXS', 'FUT']","['O', 'rain.v.01', 'day.n.03']"
1598, p10/d0895,tomorrow,day.n.03,"['rain', 'tomorrow', '.']","['rain', 'day', '.']","['EXS', 'FUT', 'NIL']","['rain.v.01', 'day.n.03', 'O']"
1599, p00/d2211,like,like.v.03,"['I', 'like', 'my']","['speaker', 'like', 'speaker']","['PRO', 'ENS', 'HAS']","['O', 'like.v.03', 'O']"
1600, p00/d2211,teachers,teacher.n.01,"['my', 'teachers', '.']","['speaker', 'teacher', '.']","['HAS', 'ROL', 'NIL']","['O', 'teacher.n.01', 'O']"
1601, p10/d3084,Everything,entity.n.01,"['Everything', 'is']","['entity', 'be']","['AND', 'NOW']","['entity.n.01', 'O']"
1602, p10/d3084,all~right,all_right.a.01,"['is', 'all~right', 'now']","['be', 'all~right', 'now']","['NOW', 'IST', 'NOW']","['O', 'all_right.a.01', 'O']"
1603, p20/d2326,people,person.n.01,"['of', 'people', 'were']","['of', 'person', 'be']","['REL', 'CON', 'PST']","['O', 'person.n.01', 'O']"
1604, p20/d2326,killed,kill.v.01,"['were', 'killed', '.']","['be', 'kill', '.']","['PST', 'EXS', 'NIL']","['O', 'kill.v.01', 'O']"
1605, p10/d2518,Tom,male.n.02,"['Tom', 'might']","['tom', 'might']","['PER', 'POS']","['male.n.02', 'O']"
1606, p10/d2518,busy,busy.a.01,"['be', 'busy', '.']","['be', 'busy', '.']","['NIL', 'IST', 'NIL']","['O', 'busy.a.01', 'O']"
1607, p00/d1567,went,go.v.01,"['I', 'went', 'to']","['speaker', 'go', 'to']","['PRO', 'EPS', 'REL']","['O', 'go.v.01', 'O']"
1608, p00/d1567,opera,opera.n.03,"['the', 'opera', '.']","['the', 'opera', '.']","['DEF', 'CON', 'NIL']","['O', 'opera.n.03', 'O']"
1609, p20/d2017,Tom,male.n.02,"['Tom', 'raises']","['tom', 'raise']","['PER', 'ENS']","['male.n.02', 'raise.v.05']"
1610, p20/d2017,raises,raise.v.05,"['Tom', 'raises', 'Arabian']","['tom', 'raise', 'arabian']","['PER', 'ENS', 'CON']","['male.n.02', 'raise.v.05', 'arabian.n.02']"
1611, p20/d2017,Arabian,arabian.n.02,"['raises', 'Arabian', 'horses']","['raise', 'arabian', 'horse']","['ENS', 'CON', 'CON']","['raise.v.05', 'arabian.n.02', 'horse.n.01']"
1612, p20/d2017,horses,horse.n.01,"['Arabian', 'horses', '.']","['arabian', 'horse', '.']","['CON', 'CON', 'NIL']","['arabian.n.02', 'horse.n.01', 'O']"
1613, p10/d3240,Tom,male.n.02,"['Tom', 'is']","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
1614, p10/d3240,swimming,swim.v.01,"['is', 'swimming', 'in']","['be', 'swim', 'in']","['NOW', 'EXG', 'REL']","['O', 'swim.v.01', 'O']"
1615, p10/d3240,river,river.n.01,"['the', 'river', '.']","['the', 'river', '.']","['DEF', 'CON', 'NIL']","['O', 'river.n.01', 'O']"
1616, p20/d2466,Nice,nice.a.01,"['Nice', 'dress']","['nice', 'dress']","['IST', 'CON']","['nice.a.01', 'dress.n.01']"
1617, p20/d2466,dress,dress.n.01,"['Nice', 'dress', '.']","['nice', 'dress', '.']","['IST', 'CON', 'NIL']","['nice.a.01', 'dress.n.01', 'O']"
1618, p20/d2379,comment,comment.n.01,"['No', 'comment', '.']","['no', 'comment', '.']","['NOT', 'CON', 'NIL']","['O', 'comment.n.01', 'O']"
1619, p10/d2978,Lungs,lung.n.01,"['Lungs', ',']","['lung', ',', ',', ',']","['CON', 'REL', 'REL', 'REL']","['lung.n.01', 'O', 'O', 'O']"
1620, p10/d2978,heart,heart.n.02,"[',', 'heart', ',']","[',', 'heart', ',', ',']","['REL', 'CON', 'REL', 'REL']","['O', 'heart.n.02', 'O', 'O']"
1621, p10/d2978,veins,vein.n.01,"[',', 'veins', ',']","[',', ',', 'vein', ',']","['REL', 'REL', 'CON', 'REL']","['O', 'O', 'vein.n.01', 'O']"
1622, p10/d2978,arteries,artery.n.01,"[',', 'arteries', 'and']","[',', ',', ',', 'artery', 'and']","['REL', 'REL', 'REL', 'CON', 'GRP']","['O', 'O', 'O', 'artery.n.01', 'O']"
1623, p10/d2978,capillaries,capillary.n.02,"['and', 'capillaries', 'form']","['and', 'capillary', 'form']","['GRP', 'CON', 'ENS']","['O', 'capillary.n.02', 'form.v.02']"
1624, p10/d2978,form,form.v.02,"['capillaries', 'form', 'the']","['capillary', 'form', 'the']","['CON', 'ENS', 'DEF']","['capillary.n.02', 'form.v.02', 'O']"
1625, p10/d2978,cardiovascular~system,cardiovascular_system.n.01,"['the', 'cardiovascular~system', '.']","['the', 'cardiovascular~system', '.']","['DEF', 'CON', 'NIL']","['O', 'cardiovascular_system.n.01', 'O']"
1626, p10/d3129,favorite,favorite.a.02,"['My', 'favorite', 'German']","['speaker', 'favorite', 'germany']","['HAS', 'TOP', 'GPO']","['O', 'favorite.a.02', 'country.n.02']"
1627, p10/d3129,German,country.n.02,"['favorite', 'German', 'band']","['favorite', 'germany', 'band']","['TOP', 'GPO', 'CON']","['favorite.a.02', 'country.n.02', 'band.n.02']"
1628, p10/d3129,band,band.n.02,"['German', 'band', 'is']","['germany', 'band', 'be']","['GPO', 'CON', 'ENS']","['country.n.02', 'band.n.02', 'be.v.02']"
1629, p10/d3129,is,be.v.02,"['band', 'is', 'Juli']","['band', 'be', 'juli']","['CON', 'ENS', 'ORG']","['band.n.02', 'be.v.02', 'musical_organization.n.01']"
1630, p10/d3129,Juli,musical_organization.n.01,"['is', 'Juli', '.']","['be', 'juli', '.']","['ENS', 'ORG', 'NIL']","['be.v.02', 'musical_organization.n.01', 'O']"
1631, p00/d1761,Tom,male.n.02,"['Tom', 'says']","['tom', 'say']","['PER', 'ENS']","['male.n.02', 'say.v.01']"
1632, p00/d1761,says,say.v.01,"['Tom', 'says', 'he']","['tom', 'say', 'male']","['PER', 'ENS', 'PRO']","['male.n.02', 'say.v.01', 'male.n.02']"
1633, p00/d1761,he,male.n.02,"['says', 'he', ""'s""]","['say', 'male', 'be']","['ENS', 'PRO', 'NOW']","['say.v.01', 'male.n.02', 'O']"
1634, p00/d1761,busy,busy.a.01,"[""'s"", 'busy', '.']","['be', 'busy', '.']","['NOW', 'IST', 'NIL']","['O', 'busy.a.01', 'O']"
1635, p10/d3151,That,entity.n.01,"['That', ""'s""]","['entity', 'be']","['DST', 'NOW']","['entity.n.01', 'O']"
1636, p10/d3151,cool,cool.a.06,"[""'s"", 'cool', '.']","['be', 'cool', '.']","['NOW', 'IST', 'NIL']","['O', 'cool.a.06', 'O']"
1637, p00/d2208,Tom,male.n.02,"['Tom', 'saw']","['tom', 'see']","['PER', 'EPS']","['male.n.02', 'see.v.01']"
1638, p00/d2208,saw,see.v.01,"['Tom', 'saw', 'a']","['tom', 'see', 'a']","['PER', 'EPS', 'DIS']","['male.n.02', 'see.v.01', 'O']"
1639, p00/d2208,mouse,mouse.n.01,"['a', 'mouse', '.']","['a', 'mouse', '.']","['DIS', 'CON', 'NIL']","['O', 'mouse.n.01', 'O']"
1640, p10/d2137,Tom,male.n.02,"['Tom', 'drank']","['tom', 'drink']","['PER', 'EPS']","['male.n.02', 'drink.v.01']"
1641, p10/d2137,drank,drink.v.01,"['Tom', 'drank', 'the']","['tom', 'drink', 'the']","['PER', 'EPS', 'DEF']","['male.n.02', 'drink.v.01', 'O']"
1642, p10/d2137,potion,potion.n.01,"['the', 'potion', '.']","['the', 'potion', '.']","['DEF', 'CON', 'NIL']","['O', 'potion.n.01', 'O']"
1643, p00/d1562,phone,phone.n.01,"['the', 'phone', 'ringing']","['the', 'phone', 'ring']","['DEF', 'CON', 'EXG']","['O', 'phone.n.01', 'ring.v.01']"
1644, p00/d1562,ringing,ring.v.01,"['phone', 'ringing', '?']","['phone', 'ring', '?']","['CON', 'EXG', 'QUE']","['phone.n.01', 'ring.v.01', 'O']"
1645, p10/d0827,Where,location.n.01,"['Where', ""'s""]","['location', 'be']","['QUE', 'ENS']","['location.n.01', 'be.v.03']"
1646, p10/d0827,'s,be.v.03,"['Where', ""'s"", 'the']","['location', 'be', 'the']","['QUE', 'ENS', 'DEF']","['location.n.01', 'be.v.03', 'O']"
1647, p10/d0827,newspaper,newspaper.n.01,"['the', 'newspaper', '?']","['the', 'newspaper', '?']","['DEF', 'CON', 'QUE']","['O', 'newspaper.n.01', 'O']"
1648, p10/d1615,Which,entity.n.01,"['Which', 'suitcases']","['entity', 'suitcase']","['QUE', 'CON']","['entity.n.01', 'suitcase.n.01']"
1649, p10/d1615,suitcases,suitcase.n.01,"['Which', 'suitcases', 'are']","['entity', 'suitcase', 'be']","['QUE', 'CON', 'ENS']","['entity.n.01', 'suitcase.n.01', 'be.v.02']"
1650, p10/d1615,are,be.v.02,"['suitcases', 'are', 'Tom']","['suitcase', 'be', 'tom']","['CON', 'ENS', 'PER']","['suitcase.n.01', 'be.v.02', 'male.n.02']"
1651, p10/d1615,Tom,male.n.02,"['are', 'Tom', ""'s""]","['be', 'tom', 'suitcase']","['ENS', 'PER', 'HAS']","['be.v.02', 'male.n.02', 'suitcase.n.01']"
1652, p10/d1615,'s,suitcase.n.01,"['Tom', ""'s"", '?']","['tom', 'suitcase', '?']","['PER', 'HAS', 'QUE']","['male.n.02', 'suitcase.n.01', 'O']"
1653, p00/d2202,Fish,fish.n.01,"['Fish', 'surface']","['fish', 'surface']","['CON', 'ENS']","['fish.n.01', 'surface.v.01']"
1654, p00/d2202,surface,surface.v.01,"['Fish', 'surface', 'for']","['fish', 'surface', 'for']","['CON', 'ENS', 'REL']","['fish.n.01', 'surface.v.01', 'O']"
1655, p00/d2202,air,air.n.01,"['for', 'air', '.']","['for', 'air', '.']","['REL', 'CON', 'NIL']","['O', 'air.n.01', 'O']"
1656, p10/d2336,tower,tower.n.01,"['The', 'tower', 'is']","['the', 'tower', 'be']","['DEF', 'CON', 'NOW']","['O', 'tower.n.01', 'O']"
1657, p10/d2336,metres,metre.n.01,"['fifteen', 'metres', 'high']","['15', 'metre', 'high']","['QUC', 'UOM', 'DEG']","['O', 'metre.n.01', 'high.a.02']"
1658, p10/d2336,high,high.a.02,"['metres', 'high', '.']","['metre', 'high', '.']","['UOM', 'DEG', 'NIL']","['metre.n.01', 'high.a.02', 'O']"
1659, p10/d3078,These,entity.n.01,"['These', 'are']","['entity', 'be']","['PRX', 'NOW']","['entity.n.01', 'O']"
1660, p10/d3078,fresh,fresh.a.01,"['are', 'fresh', '.']","['be', 'fresh', '.']","['NOW', 'IST', 'NIL']","['O', 'fresh.a.01', 'O']"
1661, p00/d1965,Tom,male.n.02,"['Tom', 'has']","['tom', 'have']","['PER', 'NOW']","['male.n.02', 'O']"
1662, p00/d1965,skiing,ski.v.01,"['been', 'skiing', '.']","['be', 'ski', '.']","['PFT', 'EXG', 'NIL']","['O', 'ski.v.01', 'O']"
1663, p00/d2321,hope,hope.v.01,"['I', 'hope', 'she']","['speaker', 'hope', 'female']","['PRO', 'ENS', 'PRO']","['O', 'hope.v.01', 'female.n.02']"
1664, p00/d2321,she,female.n.02,"['hope', 'she', ""'s""]","['hope', 'female', 'be']","['ENS', 'PRO', 'NOW']","['hope.v.01', 'female.n.02', 'O']"
1665, p00/d2321,all~right,all_right.a.01,"[""'s"", 'all~right', '.']","['be', 'all~right', '.']","['NOW', 'IST', 'NIL']","['O', 'all_right.a.01', 'O']"
