,sentence,word,sense,context,sym_context,sem_context,sns_context
978, p10/d0899,so,so.r.01,"['I', ""'m"", 'so', 'tired', '!']","['speaker', 'be', 'so', 'tired', '!']","['PRO', 'NOW', 'INT', 'IST', 'EMP']","['O', 'O', 'so.r.01', 'tired.a.01', 'O']"
979, p10/d2930,apple,apple.n.01,"['That', 'apple', 'is', 'bruised', '.']","['that', 'apple', 'be', 'bruise', '.']","['DST', 'CON', 'NOW', 'EXS', 'NIL']","['O', 'apple.n.01', 'O', 'bruise.v.04', 'O']"
980, p10/d2444,Bob,male.n.02,"['Bob', ""'s"", 'father', 'works']","['bob', ""'s"", 'father', 'work']","['PER', 'HAS', 'ROL', 'ENS']","['male.n.02', 'O', 'father.n.01', 'work.v.02']"
981, p10/d2444,father,father.n.01,"['Bob', ""'s"", 'father', 'works', 'in', 'a']","['bob', ""'s"", 'father', 'work', 'in', 'a']","['PER', 'HAS', 'ROL', 'ENS', 'REL', 'DIS']","['male.n.02', 'O', 'father.n.01', 'work.v.02', 'O', 'O']"
982, p10/d2444,works,work.v.02,"['Bob', ""'s"", 'father', 'works', 'in', 'a', 'car~factory']","['bob', ""'s"", 'father', 'work', 'in', 'a', 'car~factory']","['PER', 'HAS', 'ROL', 'ENS', 'REL', 'DIS', 'CON']","['male.n.02', 'O', 'father.n.01', 'work.v.02', 'O', 'O', 'car_factory.n.01']"
983, p20/d2465,'m,be.v.03,"['I', ""'m"", 'at', 'the', 'restaurant']","['speaker', 'be', 'at', 'the', 'restaurant']","['PRO', 'ENS', 'REL', 'DEF', 'CON']","['O', 'be.v.03', 'O', 'O', 'restaurant.n.01']"
984, p00/d2486,She,female.n.02,"['She', 'crawled', 'out~of', 'bed']","['female', 'crawl', 'out~of', 'bed']","['PRO', 'EPS', 'REL', 'CON']","['female.n.02', 'crawl.v.01', 'O', 'bed.n.01']"
985, p00/d2486,crawled,crawl.v.01,"['She', 'crawled', 'out~of', 'bed', '.']","['female', 'crawl', 'out~of', 'bed', '.']","['PRO', 'EPS', 'REL', 'CON', 'NIL']","['female.n.02', 'crawl.v.01', 'O', 'bed.n.01', 'O']"
986, p00/d0819,gave,give.v.03,"['I', 'gave', 'it', 'to', 'my']","['speaker', 'give', 'entity', 'to', 'speaker']","['PRO', 'EPS', 'PRO', 'REL', 'HAS']","['O', 'give.v.03', 'entity.n.01', 'O', 'O']"
987, p00/d0819,it,entity.n.01,"['I', 'gave', 'it', 'to', 'my', 'mommy']","['speaker', 'give', 'entity', 'to', 'speaker', 'mommy']","['PRO', 'EPS', 'PRO', 'REL', 'HAS', 'ROL']","['O', 'give.v.03', 'entity.n.01', 'O', 'O', 'mommy.n.01']"
988, p00/d1537,girl,girl.n.01,"['The', 'girl', 'was', 'visibly', 'shaken']","['the', 'girl', 'be', 'visibly', 'shaken']","['DEF', 'CON', 'PST', 'INT', 'IST']","['O', 'girl.n.01', 'O', 'visibly.r.01', 'shaken.a.01']"
989, p00/d1537,visibly,visibly.r.01,"['The', 'girl', 'was', 'visibly', 'shaken', 'after', 'the']","['the', 'girl', 'be', 'visibly', 'shaken', 'after', 'the']","['DEF', 'CON', 'PST', 'INT', 'IST', 'REL', 'DEF']","['O', 'girl.n.01', 'O', 'visibly.r.01', 'shaken.a.01', 'O', 'O']"
990, p00/d1537,shaken,shaken.a.01,"['girl', 'was', 'visibly', 'shaken', 'after', 'the', 'accident']","['girl', 'be', 'visibly', 'shaken', 'after', 'the', 'accident']","['CON', 'PST', 'INT', 'IST', 'REL', 'DEF', 'CON']","['girl.n.01', 'O', 'visibly.r.01', 'shaken.a.01', 'O', 'O', 'accident.n.01']"
991, p00/d3064,All,person.n.01,"['All', 'of', 'us', 'were']","['person', 'of', 'speaker', 'be']","['AND', 'REL', 'PRO', 'PST']","['person.n.01', 'O', 'O', 'O']"
992, p00/d3064,surprised,surprised.a.01,"['of', 'us', 'were', 'surprised', 'at', 'the', 'news']","['of', 'speaker', 'be', 'surprised', 'at', 'the', 'news']","['REL', 'PRO', 'PST', 'IST', 'REL', 'DEF', 'CON']","['O', 'O', 'O', 'surprised.a.01', 'O', 'O', 'news.n.01']"
993, p00/d3418,murder,murder.v.01,"['I', 'did', ""n't"", 'murder', 'anyone', '.']","['speaker', 'do', 'not', 'murder', 'person', '.']","['PRO', 'PST', 'NOT', 'EXS', 'DIS', 'NIL']","['O', 'O', 'O', 'murder.v.01', 'person.n.01', 'O']"
994, p00/d1503,cat,cat.n.01,"['Is', 'the', 'cat', 'all~right', '?']","['be', 'the', 'cat', 'all~right', '?']","['NOW', 'DEF', 'CON', 'IST', 'QUE']","['O', 'O', 'cat.n.01', 'all_right.a.01', 'O']"
995, p00/d3178,He,male.n.02,"['He', 'came', 'back', 'at']","['male', 'come', 'back', 'at']","['PRO', 'EPS', 'IST', 'REL']","['male.n.02', 'come.v.01', 'back.r.01', 'O']"
996, p00/d3178,came,come.v.01,"['He', 'came', 'back', 'at', ""5~o'clock""]","['male', 'come', 'back', 'at', '17:00']","['PRO', 'EPS', 'IST', 'REL', 'CLO']","['male.n.02', 'come.v.01', 'back.r.01', 'O', 'O']"
997, p00/d3178,back,back.r.01,"['He', 'came', 'back', 'at', ""5~o'clock"", '.']","['male', 'come', 'back', 'at', '17:00', '.']","['PRO', 'EPS', 'IST', 'REL', 'CLO', 'NIL']","['male.n.02', 'come.v.01', 'back.r.01', 'O', 'O', 'O']"
998, p30/d2415,police,police.n.01,"['The', 'police', 'arrested', 'the', 'suspect']","['the', 'police', 'arrest', 'the', 'suspect']","['DEF', 'CON', 'EPS', 'DEF', 'ROL']","['O', 'police.n.01', 'arrest.v.01', 'O', 'suspect.n.01']"
999, p30/d2415,arrested,arrest.v.01,"['The', 'police', 'arrested', 'the', 'suspect', 'yesterday']","['the', 'police', 'arrest', 'the', 'suspect', 'day']","['DEF', 'CON', 'EPS', 'DEF', 'ROL', 'PST']","['O', 'police.n.01', 'arrest.v.01', 'O', 'suspect.n.01', 'day.n.03']"
1000, p30/d2415,suspect,suspect.n.01,"['police', 'arrested', 'the', 'suspect', 'yesterday', '.']","['police', 'arrest', 'the', 'suspect', 'day', '.']","['CON', 'EPS', 'DEF', 'ROL', 'PST', 'NIL']","['police.n.01', 'arrest.v.01', 'O', 'suspect.n.01', 'day.n.03', 'O']"
1001, p30/d0930,have,have.v.04,"['I', 'have', 'a', 'truck', '.']","['speaker', 'have', 'a', 'truck', '.']","['PRO', 'ENS', 'DIS', 'CON', 'NIL']","['O', 'have.v.04', 'O', 'truck.n.01', 'O']"
1002, p20/d2343,Sam,male.n.02,"['Sam', 'joined', 'the', 'army']","['sam', 'join', 'the', 'army']","['PER', 'EPS', 'DEF', 'CON']","['male.n.02', 'join.v.01', 'O', 'army.n.01']"
1003, p20/d2343,joined,join.v.01,"['Sam', 'joined', 'the', 'army', 'when']","['sam', 'join', 'the', 'army', 'when']","['PER', 'EPS', 'DEF', 'CON', 'REL']","['male.n.02', 'join.v.01', 'O', 'army.n.01', 'O']"
1004, p20/d2343,army,army.n.01,"['Sam', 'joined', 'the', 'army', 'when', 'he', 'was']","['sam', 'join', 'the', 'army', 'when', 'male', 'be']","['PER', 'EPS', 'DEF', 'CON', 'REL', 'PRO', 'PST']","['male.n.02', 'join.v.01', 'O', 'army.n.01', 'O', 'male.n.02', 'O']"
1005, p20/d2343,he,male.n.02,"['the', 'army', 'when', 'he', 'was', 'eighteen', '.']","['the', 'army', 'when', 'male', 'be', '18', '.']","['DEF', 'CON', 'REL', 'PRO', 'PST', 'QUC', 'NIL']","['O', 'army.n.01', 'O', 'male.n.02', 'O', 'O', 'O']"
1006, p10/d1598,Tom,male.n.02,"['Tom', 'puts', 'stevia', 'in']","['tom', 'put', 'stevia', 'in']","['PER', 'ENS', 'CON', 'REL']","['male.n.02', 'put.v.01', 'stevia.n.01', 'O']"
1007, p10/d1598,puts,put.v.01,"['Tom', 'puts', 'stevia', 'in', 'his']","['tom', 'put', 'stevia', 'in', 'male']","['PER', 'ENS', 'CON', 'REL', 'HAS']","['male.n.02', 'put.v.01', 'stevia.n.01', 'O', 'male.n.02']"
1008, p10/d1598,stevia,stevia.n.01,"['Tom', 'puts', 'stevia', 'in', 'his', 'coffee']","['tom', 'put', 'stevia', 'in', 'male', 'coffee']","['PER', 'ENS', 'CON', 'REL', 'HAS', 'CON']","['male.n.02', 'put.v.01', 'stevia.n.01', 'O', 'male.n.02', 'coffee.n.01']"
1009, p10/d1598,his,male.n.02,"['puts', 'stevia', 'in', 'his', 'coffee', 'instead', 'of']","['put', 'stevia', 'in', 'male', 'coffee', 'instead', 'of']","['ENS', 'CON', 'REL', 'HAS', 'CON', 'NOT', 'REL']","['put.v.01', 'stevia.n.01', 'O', 'male.n.02', 'coffee.n.01', 'O', 'O']"
1010, p10/d1598,coffee,coffee.n.01,"['stevia', 'in', 'his', 'coffee', 'instead', 'of', 'sugar']","['stevia', 'in', 'male', 'coffee', 'instead', 'of', 'sugar']","['CON', 'REL', 'HAS', 'CON', 'NOT', 'REL', 'CON']","['stevia.n.01', 'O', 'male.n.02', 'coffee.n.01', 'O', 'O', 'sugar.n.01']"
1011, p00/d2078,watch,watch.n.01,"['My', 'watch', 'says', '2:30', '.']","['speaker', 'watch', 'say', '14:30', '.']","['HAS', 'CON', 'ENS', 'CLO', 'NIL']","['O', 'watch.n.01', 'say.v.11', 'O', 'O']"
1012, p00/d2078,says,say.v.11,"['My', 'watch', 'says', '2:30', '.']","['speaker', 'watch', 'say', '14:30', '.']","['HAS', 'CON', 'ENS', 'CLO', 'NIL']","['O', 'watch.n.01', 'say.v.11', 'O', 'O']"
1013, p30/d0761,produces,produce.v.02,"['Texas~Instruments', 'produces', 'mobile~phones', '.']","['texas~instruments', 'produce', 'mobile~phone', '.']","['ORG', 'ENS', 'CON', 'NIL']","['O', 'produce.v.02', 'mobile_phone.n.01', 'O']"
1014, p20/d1800,Ann,female.n.02,"['Ann', 'swam', 'across', 'the']","['ann', 'swim', 'across', 'the']","['PER', 'EPS', 'REL', 'DEF']","['female.n.02', 'swim.v.01', 'O', 'O']"
1015, p20/d1800,swam,swim.v.01,"['Ann', 'swam', 'across', 'the', 'river']","['ann', 'swim', 'across', 'the', 'river']","['PER', 'EPS', 'REL', 'DEF', 'CON']","['female.n.02', 'swim.v.01', 'O', 'O', 'river.n.01']"
1016, p10/d3551,Tom,male.n.02,"['Tom', 'mashed', 'the', 'potatoes']","['tom', 'mash', 'the', 'potato']","['PER', 'EPS', 'DEF', 'CON']","['male.n.02', 'mash.v.03', 'O', 'potato.n.01']"
1017, p10/d3551,mashed,mash.v.03,"['Tom', 'mashed', 'the', 'potatoes', 'with']","['tom', 'mash', 'the', 'potato', 'with']","['PER', 'EPS', 'DEF', 'CON', 'REL']","['male.n.02', 'mash.v.03', 'O', 'potato.n.01', 'O']"
1018, p10/d3551,potatoes,potato.n.01,"['Tom', 'mashed', 'the', 'potatoes', 'with', 'a', 'large']","['tom', 'mash', 'the', 'potato', 'with', 'a', 'large']","['PER', 'EPS', 'DEF', 'CON', 'REL', 'DIS', 'DEG']","['male.n.02', 'mash.v.03', 'O', 'potato.n.01', 'O', 'O', 'large.a.01']"
1019, p10/d3551,large,large.a.01,"['potatoes', 'with', 'a', 'large', 'fork', '.']","['potato', 'with', 'a', 'large', 'fork', '.']","['CON', 'REL', 'DIS', 'DEG', 'CON', 'NIL']","['potato.n.01', 'O', 'O', 'large.a.01', 'fork.n.01', 'O']"
1020, p00/d1699,drive,drive.v.03,"['I', ""'d~better"", 'drive', 'you', 'home', '.']","['speaker', 'had~better', 'drive', 'hearer', 'home', '.']","['PRO', 'NEC', 'EXS', 'PRO', 'CON', 'NIL']","['O', 'O', 'drive.v.03', 'O', 'home.n.01', 'O']"
1021, p00/d0835,His,male.n.02,"['His', 'brother', 'was', 'nasty']","['male', 'brother', 'be', 'nasty']","['HAS', 'ROL', 'PST', 'IST']","['male.n.02', 'brother.n.01', 'O', 'nasty.a.01']"
1022, p00/d0835,brother,brother.n.01,"['His', 'brother', 'was', 'nasty', 'to']","['male', 'brother', 'be', 'nasty', 'to']","['HAS', 'ROL', 'PST', 'IST', 'REL']","['male.n.02', 'brother.n.01', 'O', 'nasty.a.01', 'O']"
1023, p00/d0835,nasty,nasty.a.01,"['His', 'brother', 'was', 'nasty', 'to', 'me', '.']","['male', 'brother', 'be', 'nasty', 'to', 'speaker', '.']","['HAS', 'ROL', 'PST', 'IST', 'REL', 'PRO', 'NIL']","['male.n.02', 'brother.n.01', 'O', 'nasty.a.01', 'O', 'O', 'O']"
1024, p30/d3169,thought,think.v.01,"['I', 'thought', 'Tom', 'had', 'stopped']","['speaker', 'think', 'tom', 'have', 'stop']","['PRO', 'EPS', 'PER', 'PST', 'EXT']","['O', 'think.v.01', 'male.n.02', 'O', 'stop.v.02']"
1025, p30/d3169,Tom,male.n.02,"['I', 'thought', 'Tom', 'had', 'stopped', 'dating']","['speaker', 'think', 'tom', 'have', 'stop', 'date']","['PRO', 'EPS', 'PER', 'PST', 'EXT', 'EXG']","['O', 'think.v.01', 'male.n.02', 'O', 'stop.v.02', 'date.v.01']"
1026, p30/d3169,stopped,stop.v.02,"['thought', 'Tom', 'had', 'stopped', 'dating', 'Mary', '.']","['think', 'tom', 'have', 'stop', 'date', 'mary', '.']","['EPS', 'PER', 'PST', 'EXT', 'EXG', 'PER', 'NIL']","['think.v.01', 'male.n.02', 'O', 'stop.v.02', 'date.v.01', 'female.n.02', 'O']"
1027, p30/d3169,dating,date.v.01,"['Tom', 'had', 'stopped', 'dating', 'Mary', '.']","['tom', 'have', 'stop', 'date', 'mary', '.']","['PER', 'PST', 'EXT', 'EXG', 'PER', 'NIL']","['male.n.02', 'O', 'stop.v.02', 'date.v.01', 'female.n.02', 'O']"
1028, p00/d3084,counting,count.v.08,"['I', 'am', 'counting', 'on', 'your', 'help']","['speaker', 'be', 'count', 'on', 'hearer', 'help']","['PRO', 'NOW', 'EXG', 'REL', 'HAS', 'CON']","['O', 'O', 'count.v.08', 'O', 'O', 'help.n.01']"
1029, p00/d3204,She,female.n.02,"['She', ""'s"", 'cleaning', 'the']","['female', 'be', 'clean', 'the']","['PRO', 'NOW', 'EXG', 'DEF']","['female.n.02', 'O', 'clean.v.01', 'O']"
1030, p00/d3204,cleaning,clean.v.01,"['She', ""'s"", 'cleaning', 'the', 'book', '.']","['female', 'be', 'clean', 'the', 'book', '.']","['PRO', 'NOW', 'EXG', 'DEF', 'CON', 'NIL']","['female.n.02', 'O', 'clean.v.01', 'O', 'book.n.01', 'O']"
1031, p00/d1493,Something,entity.n.01,"['Something', ""'s"", 'burning', '.']","['entity', 'be', 'burn', '.']","['DIS', 'NOW', 'EXG', 'NIL']","['entity.n.01', 'O', 'burn.v.01', 'O']"
1032, p10/d1383,Who,person.n.01,"['Who', 'founded', 'Rhode~Island', '?']","['person', 'found', 'rhode~island', '?']","['QUE', 'EPS', 'GPE', 'QUE']","['person.n.01', 'found.v.01', 'state.n.04', 'O']"
1033, p10/d1383,founded,found.v.01,"['Who', 'founded', 'Rhode~Island', '?']","['person', 'found', 'rhode~island', '?']","['QUE', 'EPS', 'GPE', 'QUE']","['person.n.01', 'found.v.01', 'state.n.04', 'O']"
1034, p00/d1811,Tom,male.n.02,"['Tom', ""'s"", 'eating', '.']","['tom', 'be', 'eat', '.']","['PER', 'NOW', 'EXG', 'NIL']","['male.n.02', 'O', 'eat.v.02', 'O']"
1035, p00/d2607,Tom,male.n.02,"['Tom', 'got', 'sick', '.']","['tom', 'get', 'sick', '.']","['PER', 'PST', 'IST', 'NIL']","['male.n.02', 'O', 'sick.a.01', 'O']"
1036, p00/d0778,slow,slow.a.03,"['How', 'slow', 'you', 'are', '!']","['how', 'slow', 'hearer', 'be', '!']","['EMP', 'IST', 'PRO', 'NOW', 'EMP']","['O', 'slow.a.03', 'O', 'O', 'O']"
1037, p00/d3233,doctor,doctor.n.01,"['The', 'doctor', 'told', 'Tom', 'that']","['the', 'doctor', 'tell', 'tom', 'that']","['DEF', 'ROL', 'EPS', 'PER', 'SUB']","['O', 'doctor.n.01', 'tell.v.02', 'male.n.02', 'O']"
1038, p00/d3233,told,tell.v.02,"['The', 'doctor', 'told', 'Tom', 'that', 'he']","['the', 'doctor', 'tell', 'tom', 'that', 'male']","['DEF', 'ROL', 'EPS', 'PER', 'SUB', 'PRO']","['O', 'doctor.n.01', 'tell.v.02', 'male.n.02', 'O', 'male.n.02']"
1039, p00/d3233,Tom,male.n.02,"['The', 'doctor', 'told', 'Tom', 'that', 'he', 'should']","['the', 'doctor', 'tell', 'tom', 'that', 'male', 'should']","['DEF', 'ROL', 'EPS', 'PER', 'SUB', 'PRO', 'NEC']","['O', 'doctor.n.01', 'tell.v.02', 'male.n.02', 'O', 'male.n.02', 'O']"
1040, p00/d3233,he,male.n.02,"['told', 'Tom', 'that', 'he', 'should', 'eat', 'a']","['tell', 'tom', 'that', 'male', 'should', 'eat', 'a']","['EPS', 'PER', 'SUB', 'PRO', 'NEC', 'EXS', 'DIS']","['tell.v.02', 'male.n.02', 'O', 'male.n.02', 'O', 'eat.v.01', 'O']"
1041, p00/d3233,eat,eat.v.01,"['that', 'he', 'should', 'eat', 'a', 'lot', 'of']","['that', 'male', 'should', 'eat', 'a', '+', 'of']","['SUB', 'PRO', 'NEC', 'EXS', 'DIS', 'QUV', 'REL']","['O', 'male.n.02', 'O', 'eat.v.01', 'O', 'O', 'O']"
1042, p00/d3114,want,want.v.01,"['I', 'want', 'it', 'now', '!']","['speaker', 'want', 'entity', 'now', '!']","['PRO', 'ENS', 'PRO', 'NOW', 'EMP']","['O', 'want.v.01', 'entity.n.01', 'O', 'O']"
1043, p00/d3114,it,entity.n.01,"['I', 'want', 'it', 'now', '!']","['speaker', 'want', 'entity', 'now', '!']","['PRO', 'ENS', 'PRO', 'NOW', 'EMP']","['O', 'want.v.01', 'entity.n.01', 'O', 'O']"
1044, p10/d2465,Where,location.n.01,"['Where', 'does', 'your', 'grandfather']","['location', 'do', 'hearer', 'grandfather']","['QUE', 'NOW', 'HAS', 'ROL']","['location.n.01', 'O', 'O', 'grandfather.n.01']"
1045, p10/d2465,grandfather,grandfather.n.01,"['Where', 'does', 'your', 'grandfather', 'live', '?']","['location', 'do', 'hearer', 'grandfather', 'live', '?']","['QUE', 'NOW', 'HAS', 'ROL', 'EXS', 'QUE']","['location.n.01', 'O', 'O', 'grandfather.n.01', 'live.v.01', 'O']"
1046, p00/d3360,Tom,male.n.02,"['Tom', 'handed', 'Mary', 'a']","['tom', 'hand', 'mary', 'a']","['PER', 'EPS', 'PER', 'DIS']","['male.n.02', 'hand.v.01', 'female.n.02', 'O']"
1047, p00/d3360,handed,hand.v.01,"['Tom', 'handed', 'Mary', 'a', 'glass']","['tom', 'hand', 'mary', 'a', 'glass']","['PER', 'EPS', 'PER', 'DIS', 'CON']","['male.n.02', 'hand.v.01', 'female.n.02', 'O', 'glass.n.02']"
1048, p00/d3360,Mary,female.n.02,"['Tom', 'handed', 'Mary', 'a', 'glass', 'of']","['tom', 'hand', 'mary', 'a', 'glass', 'of']","['PER', 'EPS', 'PER', 'DIS', 'CON', 'REL']","['male.n.02', 'hand.v.01', 'female.n.02', 'O', 'glass.n.02', 'O']"
1049, p00/d3360,glass,glass.n.02,"['handed', 'Mary', 'a', 'glass', 'of', 'red~wine', '.']","['hand', 'mary', 'a', 'glass', 'of', 'red~wine', '.']","['EPS', 'PER', 'DIS', 'CON', 'REL', 'CON', 'NIL']","['hand.v.01', 'female.n.02', 'O', 'glass.n.02', 'O', 'red_wine.n.01', 'O']"
1050, p00/d1622,boy,boy.n.01,"['The', 'boy', 'fanned', 'himself', 'with']","['the', 'boy', 'fan', 'male', 'with']","['DEF', 'CON', 'EPS', 'REF', 'REL']","['O', 'boy.n.01', 'fan.v.03', 'male.n.02', 'O']"
1051, p00/d1622,fanned,fan.v.03,"['The', 'boy', 'fanned', 'himself', 'with', 'his']","['the', 'boy', 'fan', 'male', 'with', 'male']","['DEF', 'CON', 'EPS', 'REF', 'REL', 'HAS']","['O', 'boy.n.01', 'fan.v.03', 'male.n.02', 'O', 'male.n.02']"
1052, p00/d1622,himself,male.n.02,"['The', 'boy', 'fanned', 'himself', 'with', 'his', 'hat']","['the', 'boy', 'fan', 'male', 'with', 'male', 'hat']","['DEF', 'CON', 'EPS', 'REF', 'REL', 'HAS', 'CON']","['O', 'boy.n.01', 'fan.v.03', 'male.n.02', 'O', 'male.n.02', 'hat.n.01']"
1053, p00/d1622,his,male.n.02,"['fanned', 'himself', 'with', 'his', 'hat', '.']","['fan', 'male', 'with', 'male', 'hat', '.']","['EPS', 'REF', 'REL', 'HAS', 'CON', 'NIL']","['fan.v.03', 'male.n.02', 'O', 'male.n.02', 'hat.n.01', 'O']"
1054, p30/d2603,Tom,male.n.02,"['Tom', 'works', 'at', 'a']","['tom', 'work', 'at', 'a']","['PER', 'ENS', 'REL', 'DIS']","['male.n.02', 'work.v.02', 'O', 'O']"
1055, p30/d2603,works,work.v.02,"['Tom', 'works', 'at', 'a', 'supermarket']","['tom', 'work', 'at', 'a', 'supermarket']","['PER', 'ENS', 'REL', 'DIS', 'CON']","['male.n.02', 'work.v.02', 'O', 'O', 'supermarket.n.01']"
1056, p00/d1731,brother,brother.n.01,"['My', 'brother', 'is', 'rich', '.']","['speaker', 'brother', 'be', 'rich', '.']","['HAS', 'ROL', 'NOW', 'IST', 'NIL']","['O', 'brother.n.01', 'O', 'rich.a.01', 'O']"
1057, p00/d1397,How,manner.n.01,"['How', 'did', 'Jerry~Garcia', 'die']","['manner', 'do', 'jerry~garcia', 'die']","['QUE', 'PST', 'PER', 'EXS']","['manner.n.01', 'O', 'male.n.02', 'die.v.01']"
1058, p00/d1397,Jerry~Garcia,male.n.02,"['How', 'did', 'Jerry~Garcia', 'die', '?']","['manner', 'do', 'jerry~garcia', 'die', '?']","['QUE', 'PST', 'PER', 'EXS', 'QUE']","['manner.n.01', 'O', 'male.n.02', 'die.v.01', 'O']"
1059, p10/d3372,Tom,male.n.02,"['Tom', 'insulted', 'Mary', '.']","['tom', 'insult', 'mary', '.']","['PER', 'EPS', 'PER', 'NIL']","['male.n.02', 'O', 'female.n.02', 'O']"
1060, p30/d1957,daughter,daughter.n.01,"['much', 'does', 'your', 'daughter', 'weigh', '?']","['?', 'do', 'hearer', 'daughter', 'weigh', '?']","['QUV', 'NOW', 'HAS', 'ROL', 'EXS', 'QUE']","['O', 'O', 'O', 'daughter.n.01', 'weigh.v.01', 'O']"
1061, p00/d1824,books,book.n.02,"['a', 'lot', 'of', 'books', '!', 'Do', 'they']","['a', '+', 'of', 'book', '!', 'do', 'entity']","['DIS', 'QUV', 'REL', 'CON', 'EMP', 'NOW', 'PRO']","['O', 'O', 'O', 'book.n.02', 'O', 'O', 'entity.n.01']"
1062, p00/d1824,they,entity.n.01,"['books', '!', 'Do', 'they', 'belong', 'to', 'the']","['book', '!', 'do', 'entity', 'belong', 'to', 'the']","['CON', 'EMP', 'NOW', 'PRO', 'EXS', 'REL', 'DEF']","['book.n.02', 'O', 'O', 'entity.n.01', 'belong.v.01', 'O', 'O']"
1063, p00/d1824,belong,belong.v.01,"['!', 'Do', 'they', 'belong', 'to', 'the', 'university']","['!', 'do', 'entity', 'belong', 'to', 'the', 'university']","['EMP', 'NOW', 'PRO', 'EXS', 'REL', 'DEF', 'CON']","['O', 'O', 'entity.n.01', 'belong.v.01', 'O', 'O', 'university.n.03']"
1064, p00/d1824,university,university.n.03,"['belong', 'to', 'the', 'university', 'library', '?']","['belong', 'to', 'the', 'university', 'library', '?']","['EXS', 'REL', 'DEF', 'CON', 'CON', 'QUE']","['belong.v.01', 'O', 'O', 'university.n.03', 'library.n.02', 'O']"
1065, p00/d0771,Maria,female.n.02,"['Maria', 'has', 'long', 'hair']","['maria', 'have', 'long', 'hair']","['PER', 'ENS', 'DEG', 'CON']","['female.n.02', 'have.v.02', 'long.a.02', 'hair.n.01']"
1066, p00/d0771,has,have.v.02,"['Maria', 'has', 'long', 'hair', '.']","['maria', 'have', 'long', 'hair', '.']","['PER', 'ENS', 'DEG', 'CON', 'NIL']","['female.n.02', 'have.v.02', 'long.a.02', 'hair.n.01', 'O']"
1067, p00/d0771,long,long.a.02,"['Maria', 'has', 'long', 'hair', '.']","['maria', 'have', 'long', 'hair', '.']","['PER', 'ENS', 'DEG', 'CON', 'NIL']","['female.n.02', 'have.v.02', 'long.a.02', 'hair.n.01', 'O']"
1068, p00/d0839,He,male.n.02,"['He', 'can', 'swim', '.']","['male', 'can', 'swim', '.']","['PRO', 'POS', 'EXS', 'NIL']","['male.n.02', 'O', 'swim.v.01', 'O']"
1069, p10/d3410,Tom,male.n.02,"['Tom', 'is', 'bilingual', '.']","['tom', 'be', 'bilingual', '.']","['PER', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'bilingual.a.01', 'O']"
1070, p10/d2163,met,meet.v.01,"['I', 'may', 'have', 'met', 'her', 'somewhere', '.']","['speaker', 'may', 'have', 'meet', 'female', 'location', '.']","['PRO', 'POS', 'NOW', 'EXT', 'PRO', 'DIS', 'NIL']","['O', 'O', 'O', 'meet.v.01', 'female.n.02', 'location.n.01', 'O']"
1071, p10/d2163,her,female.n.02,"['may', 'have', 'met', 'her', 'somewhere', '.']","['may', 'have', 'meet', 'female', 'location', '.']","['POS', 'NOW', 'EXT', 'PRO', 'DIS', 'NIL']","['O', 'O', 'meet.v.01', 'female.n.02', 'location.n.01', 'O']"
1072, p00/d0907,parents,parent.n.01,"['My', 'parents', 'come', 'from', 'China']","['speaker', 'parent', 'come', 'from', 'china']","['HAS', 'ROL', 'ENS', 'REL', 'GPE']","['O', 'parent.n.01', 'come.v.08', 'O', 'country.n.02']"
1073, p00/d0907,come,come.v.08,"['My', 'parents', 'come', 'from', 'China', '.']","['speaker', 'parent', 'come', 'from', 'china', '.']","['HAS', 'ROL', 'ENS', 'REL', 'GPE', 'NIL']","['O', 'parent.n.01', 'come.v.08', 'O', 'country.n.02', 'O']"
1074, p10/d2497,He,male.n.02,"['He', 'devoted', 'his', 'life']","['male', 'devote', 'male', 'life', 'male']","['PRO', 'EPS', 'HAS', 'CON', 'HAS']","['male.n.02', 'devote.v.01', 'male.n.02', 'life.n.03', 'male.n.02']"
1075, p10/d2497,devoted,devote.v.01,"['He', 'devoted', 'his', 'life', 'to']","['male', 'devote', 'male', 'life', 'to', 'male']","['PRO', 'EPS', 'HAS', 'CON', 'REL', 'HAS']","['male.n.02', 'devote.v.01', 'male.n.02', 'life.n.03', 'O', 'male.n.02']"
1076, p10/d2497,his,male.n.02,"['He', 'devoted', 'his', 'life', 'to', 'his']","['male', 'devote', 'male', 'life', 'to', 'male']","['PRO', 'EPS', 'HAS', 'CON', 'REL', 'HAS']","['male.n.02', 'devote.v.01', 'male.n.02', 'life.n.03', 'O', 'male.n.02']"
1077, p10/d2497,life,life.n.03,"['He', 'devoted', 'his', 'life', 'to', 'his', 'company']","['male', 'devote', 'male', 'life', 'to', 'male', 'company']","['PRO', 'EPS', 'HAS', 'CON', 'REL', 'HAS', 'CON']","['male.n.02', 'devote.v.01', 'male.n.02', 'life.n.03', 'O', 'male.n.02', 'company.n.01']"
1078, p10/d2497,his,male.n.02,"['his', 'life', 'to', 'his', 'company', '.']","['male', 'life', 'to', 'male', 'company', '.']","['HAS', 'CON', 'REL', 'HAS', 'CON', 'NIL']","['male.n.02', 'life.n.03', 'O', 'male.n.02', 'company.n.01', 'O']"
