,sentence,word,sense,context,sym_context,sem_context,sns_context
1602, p20/d2017,horses,horse.n.01,"['raises', 'Arabian', 'horses', '.']","['raise', 'arabian', 'horse', '.']","['ENS', 'CON', 'CON', 'NIL']","['raise.v.05', 'arabian.n.02', 'horse.n.01', 'O']"
1603, p10/d3240,Tom,male.n.02,"['Tom', 'is', 'swimming']","['tom', 'be', 'swim']","['PER', 'NOW', 'EXG']","['male.n.02', 'O', 'swim.v.01']"
1604, p10/d3240,swimming,swim.v.01,"['Tom', 'is', 'swimming', 'in', 'the']","['tom', 'be', 'swim', 'in', 'the']","['PER', 'NOW', 'EXG', 'REL', 'DEF']","['male.n.02', 'O', 'swim.v.01', 'O', 'O']"
1605, p10/d3240,river,river.n.01,"['in', 'the', 'river', '.']","['in', 'the', 'river', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'river.n.01', 'O']"
1606, p20/d2466,Nice,nice.a.01,"['Nice', 'dress', '.']","['nice', 'dress', '.']","['IST', 'CON', 'NIL']","['nice.a.01', 'dress.n.01', 'O']"
1607, p20/d2466,dress,dress.n.01,"['Nice', 'dress', '.']","['nice', 'dress', '.']","['IST', 'CON', 'NIL']","['nice.a.01', 'dress.n.01', 'O']"
1608, p20/d2379,comment,comment.n.01,"['No', 'comment', '.']","['no', 'comment', '.']","['NOT', 'CON', 'NIL']","['O', 'comment.n.01', 'O']"
1609, p10/d2978,Lungs,lung.n.01,"['Lungs', ',', 'heart']","['lung', ',', 'heart', ',', ',']","['CON', 'REL', 'CON', 'REL', 'REL']","['lung.n.01', 'O', 'heart.n.02', 'O', 'O']"
1610, p10/d2978,heart,heart.n.02,"['Lungs', ',', 'heart', ',', 'veins']","['lung', ',', 'heart', ',', 'vein', ',']","['CON', 'REL', 'CON', 'REL', 'CON', 'REL']","['lung.n.01', 'O', 'heart.n.02', 'O', 'vein.n.01', 'O']"
1611, p10/d2978,veins,vein.n.01,"['heart', ',', 'veins', ',', 'arteries']","[',', 'heart', ',', 'vein', ',', 'artery']","['REL', 'CON', 'REL', 'CON', 'REL', 'CON']","['O', 'heart.n.02', 'O', 'vein.n.01', 'O', 'artery.n.01']"
1612, p10/d2978,arteries,artery.n.01,"['veins', ',', 'arteries', 'and', 'capillaries']","[',', ',', 'vein', ',', 'artery', 'and', 'capillary']","['REL', 'REL', 'CON', 'REL', 'CON', 'GRP', 'CON']","['O', 'O', 'vein.n.01', 'O', 'artery.n.01', 'O', 'capillary.n.02']"
1613, p10/d2978,capillaries,capillary.n.02,"['arteries', 'and', 'capillaries', 'form', 'the']","['artery', 'and', 'capillary', 'form', 'the']","['CON', 'GRP', 'CON', 'ENS', 'DEF']","['artery.n.01', 'O', 'capillary.n.02', 'form.v.02', 'O']"
1614, p10/d2978,form,form.v.02,"['and', 'capillaries', 'form', 'the', 'cardiovascular~system']","['and', 'capillary', 'form', 'the', 'cardiovascular~system']","['GRP', 'CON', 'ENS', 'DEF', 'CON']","['O', 'capillary.n.02', 'form.v.02', 'O', 'cardiovascular_system.n.01']"
1615, p10/d2978,cardiovascular~system,cardiovascular_system.n.01,"['form', 'the', 'cardiovascular~system', '.']","['form', 'the', 'cardiovascular~system', '.']","['ENS', 'DEF', 'CON', 'NIL']","['form.v.02', 'O', 'cardiovascular_system.n.01', 'O']"
1616, p10/d3129,favorite,favorite.a.02,"['My', 'favorite', 'German', 'band']","['speaker', 'favorite', 'germany', 'band']","['HAS', 'TOP', 'GPO', 'CON']","['O', 'favorite.a.02', 'country.n.02', 'band.n.02']"
1617, p10/d3129,German,country.n.02,"['My', 'favorite', 'German', 'band', 'is']","['speaker', 'favorite', 'germany', 'band', 'be']","['HAS', 'TOP', 'GPO', 'CON', 'ENS']","['O', 'favorite.a.02', 'country.n.02', 'band.n.02', 'be.v.02']"
1618, p10/d3129,band,band.n.02,"['favorite', 'German', 'band', 'is', 'Juli']","['favorite', 'germany', 'band', 'be', 'juli']","['TOP', 'GPO', 'CON', 'ENS', 'ORG']","['favorite.a.02', 'country.n.02', 'band.n.02', 'be.v.02', 'musical_organization.n.01']"
1619, p10/d3129,is,be.v.02,"['German', 'band', 'is', 'Juli', '.']","['germany', 'band', 'be', 'juli', '.']","['GPO', 'CON', 'ENS', 'ORG', 'NIL']","['country.n.02', 'band.n.02', 'be.v.02', 'musical_organization.n.01', 'O']"
1620, p10/d3129,Juli,musical_organization.n.01,"['band', 'is', 'Juli', '.']","['band', 'be', 'juli', '.']","['CON', 'ENS', 'ORG', 'NIL']","['band.n.02', 'be.v.02', 'musical_organization.n.01', 'O']"
1621, p00/d1761,Tom,male.n.02,"['Tom', 'says', 'he']","['tom', 'say', 'male']","['PER', 'ENS', 'PRO']","['male.n.02', 'say.v.01', 'male.n.02']"
1622, p00/d1761,says,say.v.01,"['Tom', 'says', 'he', ""'s""]","['tom', 'say', 'male', 'be']","['PER', 'ENS', 'PRO', 'NOW']","['male.n.02', 'say.v.01', 'male.n.02', 'O']"
1623, p00/d1761,he,male.n.02,"['Tom', 'says', 'he', ""'s"", 'busy']","['tom', 'say', 'male', 'be', 'busy']","['PER', 'ENS', 'PRO', 'NOW', 'IST']","['male.n.02', 'say.v.01', 'male.n.02', 'O', 'busy.a.01']"
1624, p00/d1761,busy,busy.a.01,"['he', ""'s"", 'busy', '.']","['male', 'be', 'busy', '.']","['PRO', 'NOW', 'IST', 'NIL']","['male.n.02', 'O', 'busy.a.01', 'O']"
1625, p10/d3151,That,entity.n.01,"['That', ""'s"", 'cool']","['entity', 'be', 'cool']","['DST', 'NOW', 'IST']","['entity.n.01', 'O', 'cool.a.06']"
1626, p10/d3151,cool,cool.a.06,"['That', ""'s"", 'cool', '.']","['entity', 'be', 'cool', '.']","['DST', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'cool.a.06', 'O']"
1627, p00/d2208,Tom,male.n.02,"['Tom', 'saw', 'a']","['tom', 'see', 'a']","['PER', 'EPS', 'DIS']","['male.n.02', 'see.v.01', 'O']"
1628, p00/d2208,saw,see.v.01,"['Tom', 'saw', 'a', 'mouse']","['tom', 'see', 'a', 'mouse']","['PER', 'EPS', 'DIS', 'CON']","['male.n.02', 'see.v.01', 'O', 'mouse.n.01']"
1629, p00/d2208,mouse,mouse.n.01,"['saw', 'a', 'mouse', '.']","['see', 'a', 'mouse', '.']","['EPS', 'DIS', 'CON', 'NIL']","['see.v.01', 'O', 'mouse.n.01', 'O']"
1630, p10/d2137,Tom,male.n.02,"['Tom', 'drank', 'the']","['tom', 'drink', 'the']","['PER', 'EPS', 'DEF']","['male.n.02', 'drink.v.01', 'O']"
1631, p10/d2137,drank,drink.v.01,"['Tom', 'drank', 'the', 'potion']","['tom', 'drink', 'the', 'potion']","['PER', 'EPS', 'DEF', 'CON']","['male.n.02', 'drink.v.01', 'O', 'potion.n.01']"
1632, p10/d2137,potion,potion.n.01,"['drank', 'the', 'potion', '.']","['drink', 'the', 'potion', '.']","['EPS', 'DEF', 'CON', 'NIL']","['drink.v.01', 'O', 'potion.n.01', 'O']"
1633, p00/d1562,phone,phone.n.01,"['Is', 'the', 'phone', 'ringing', '?']","['be', 'the', 'phone', 'ring', '?']","['NOW', 'DEF', 'CON', 'EXG', 'QUE']","['O', 'O', 'phone.n.01', 'ring.v.01', 'O']"
1634, p00/d1562,ringing,ring.v.01,"['the', 'phone', 'ringing', '?']","['the', 'phone', 'ring', '?']","['DEF', 'CON', 'EXG', 'QUE']","['O', 'phone.n.01', 'ring.v.01', 'O']"
1635, p10/d0827,Where,location.n.01,"['Where', ""'s"", 'the']","['location', 'be', 'the']","['QUE', 'ENS', 'DEF']","['location.n.01', 'be.v.03', 'O']"
1636, p10/d0827,'s,be.v.03,"['Where', ""'s"", 'the', 'newspaper']","['location', 'be', 'the', 'newspaper']","['QUE', 'ENS', 'DEF', 'CON']","['location.n.01', 'be.v.03', 'O', 'newspaper.n.01']"
1637, p10/d0827,newspaper,newspaper.n.01,"[""'s"", 'the', 'newspaper', '?']","['be', 'the', 'newspaper', '?']","['ENS', 'DEF', 'CON', 'QUE']","['be.v.03', 'O', 'newspaper.n.01', 'O']"
1638, p10/d1615,Which,entity.n.01,"['Which', 'suitcases', 'are']","['entity', 'suitcase', 'be']","['QUE', 'CON', 'ENS']","['entity.n.01', 'suitcase.n.01', 'be.v.02']"
1639, p10/d1615,suitcases,suitcase.n.01,"['Which', 'suitcases', 'are', 'Tom']","['entity', 'suitcase', 'be', 'tom']","['QUE', 'CON', 'ENS', 'PER']","['entity.n.01', 'suitcase.n.01', 'be.v.02', 'male.n.02']"
1640, p10/d1615,are,be.v.02,"['Which', 'suitcases', 'are', 'Tom', ""'s""]","['entity', 'suitcase', 'be', 'tom', 'suitcase']","['QUE', 'CON', 'ENS', 'PER', 'HAS']","['entity.n.01', 'suitcase.n.01', 'be.v.02', 'male.n.02', 'suitcase.n.01']"
1641, p10/d1615,Tom,male.n.02,"['suitcases', 'are', 'Tom', ""'s"", '?']","['suitcase', 'be', 'tom', 'suitcase', '?']","['CON', 'ENS', 'PER', 'HAS', 'QUE']","['suitcase.n.01', 'be.v.02', 'male.n.02', 'suitcase.n.01', 'O']"
1642, p10/d1615,'s,suitcase.n.01,"['are', 'Tom', ""'s"", '?']","['be', 'tom', 'suitcase', '?']","['ENS', 'PER', 'HAS', 'QUE']","['be.v.02', 'male.n.02', 'suitcase.n.01', 'O']"
1643, p00/d2202,Fish,fish.n.01,"['Fish', 'surface', 'for']","['fish', 'surface', 'for']","['CON', 'ENS', 'REL']","['fish.n.01', 'surface.v.01', 'O']"
1644, p00/d2202,surface,surface.v.01,"['Fish', 'surface', 'for', 'air']","['fish', 'surface', 'for', 'air']","['CON', 'ENS', 'REL', 'CON']","['fish.n.01', 'surface.v.01', 'O', 'air.n.01']"
1645, p00/d2202,air,air.n.01,"['surface', 'for', 'air', '.']","['surface', 'for', 'air', '.']","['ENS', 'REL', 'CON', 'NIL']","['surface.v.01', 'O', 'air.n.01', 'O']"
1646, p10/d2336,tower,tower.n.01,"['The', 'tower', 'is', 'fifteen']","['the', 'tower', 'be', '15']","['DEF', 'CON', 'NOW', 'QUC']","['O', 'tower.n.01', 'O', 'O']"
1647, p10/d2336,metres,metre.n.01,"['is', 'fifteen', 'metres', 'high', '.']","['be', '15', 'metre', 'high', '.']","['NOW', 'QUC', 'UOM', 'DEG', 'NIL']","['O', 'O', 'metre.n.01', 'high.a.02', 'O']"
1648, p10/d2336,high,high.a.02,"['fifteen', 'metres', 'high', '.']","['15', 'metre', 'high', '.']","['QUC', 'UOM', 'DEG', 'NIL']","['O', 'metre.n.01', 'high.a.02', 'O']"
1649, p10/d3078,These,entity.n.01,"['These', 'are', 'fresh']","['entity', 'be', 'fresh']","['PRX', 'NOW', 'IST']","['entity.n.01', 'O', 'fresh.a.01']"
1650, p10/d3078,fresh,fresh.a.01,"['These', 'are', 'fresh', '.']","['entity', 'be', 'fresh', '.']","['PRX', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'fresh.a.01', 'O']"
1651, p00/d1965,Tom,male.n.02,"['Tom', 'has', 'never']","['tom', 'have', 'time']","['PER', 'NOW', 'NOT']","['male.n.02', 'O', 'O']"
1652, p00/d1965,skiing,ski.v.01,"['never', 'been', 'skiing', '.']","['time', 'be', 'ski', '.']","['NOT', 'PFT', 'EXG', 'NIL']","['O', 'O', 'ski.v.01', 'O']"
1653, p00/d2321,hope,hope.v.01,"['I', 'hope', 'she', ""'s""]","['speaker', 'hope', 'female', 'be']","['PRO', 'ENS', 'PRO', 'NOW']","['O', 'hope.v.01', 'female.n.02', 'O']"
1654, p00/d2321,she,female.n.02,"['I', 'hope', 'she', ""'s"", 'all~right']","['speaker', 'hope', 'female', 'be', 'all~right']","['PRO', 'ENS', 'PRO', 'NOW', 'IST']","['O', 'hope.v.01', 'female.n.02', 'O', 'all_right.a.01']"
1655, p00/d2321,all~right,all_right.a.01,"['she', ""'s"", 'all~right', '.']","['female', 'be', 'all~right', '.']","['PRO', 'NOW', 'IST', 'NIL']","['female.n.02', 'O', 'all_right.a.01', 'O']"
1656, p10/d2935,Tom,male.n.02,"['Tom', 'was', 'hiding']","['tom', 'be', 'hide']","['PER', 'PST', 'EXG']","['male.n.02', 'O', 'hide.v.01']"
1657, p10/d2935,hiding,hide.v.01,"['Tom', 'was', 'hiding', 'behind', 'a']","['tom', 'be', 'hide', 'behind', 'a']","['PER', 'PST', 'EXG', 'REL', 'DIS']","['male.n.02', 'O', 'hide.v.01', 'O', 'O']"
1658, p10/d2935,tree,tree.n.01,"['behind', 'a', 'tree', '.']","['behind', 'a', 'tree', '.']","['REL', 'DIS', 'CON', 'NIL']","['O', 'O', 'tree.n.01', 'O']"
1659, p20/d1473,He,male.n.02,"['He', 'lies', '.']","['male', 'lie', '.']","['PRO', 'ENS', 'NIL']","['male.n.02', 'lie.v.05', 'O']"
1660, p20/d1473,lies,lie.v.05,"['He', 'lies', '.']","['male', 'lie', '.']","['PRO', 'ENS', 'NIL']","['male.n.02', 'lie.v.05', 'O']"
1661, p00/d3296,Somebody,person.n.01,"['Somebody', 'catch', 'that']","['person', 'catch', 'that']","['DIS', 'EXS', 'DST']","['person.n.01', 'catch.v.04', 'O']"
1662, p00/d3296,catch,catch.v.04,"['Somebody', 'catch', 'that', 'man']","['person', 'catch', 'that', 'man']","['DIS', 'EXS', 'DST', 'CON']","['person.n.01', 'catch.v.04', 'O', 'man.n.01']"
1663, p00/d3296,man,man.n.01,"['catch', 'that', 'man', '!']","['catch', 'that', 'man', '!']","['EXS', 'DST', 'CON', 'EMP']","['catch.v.04', 'O', 'man.n.01', 'O']"
1664, p00/d1949,Tom,male.n.02,"['Tom', 'is', 'extremely']","['tom', 'be', 'extremely']","['PER', 'NOW', 'INT']","['male.n.02', 'O', 'extremely.r.02']"
1665, p00/d1949,extremely,extremely.r.02,"['Tom', 'is', 'extremely', 'gullible', '.']","['tom', 'be', 'extremely', 'gullible', '.']","['PER', 'NOW', 'INT', 'IST', 'NIL']","['male.n.02', 'O', 'extremely.r.02', 'gullible.a.01', 'O']"
1666, p00/d1949,gullible,gullible.a.01,"['is', 'extremely', 'gullible', '.']","['be', 'extremely', 'gullible', '.']","['NOW', 'INT', 'IST', 'NIL']","['O', 'extremely.r.02', 'gullible.a.01', 'O']"
1667, p00/d3058,He,male.n.02,"['He', 'gave', 'me']","['male', 'give', 'speaker']","['PRO', 'EPS', 'PRO']","['male.n.02', 'give.v.03', 'O']"
1668, p00/d3058,gave,give.v.03,"['He', 'gave', 'me', 'some']","['male', 'give', 'speaker', 'some']","['PRO', 'EPS', 'PRO', 'DIS']","['male.n.02', 'give.v.03', 'O', 'O']"
1669, p00/d3058,money,money.n.01,"['me', 'some', 'money', '.']","['speaker', 'some', 'money', '.']","['PRO', 'DIS', 'CON', 'NIL']","['O', 'O', 'money.n.01', 'O']"
1670, p00/d3129,brought,bring.v.01,"['I', 'brought', 'wine', '.']","['speaker', 'bring', 'wine', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'bring.v.01', 'wine.n.01', 'O']"
1671, p00/d3129,wine,wine.n.01,"['I', 'brought', 'wine', '.']","['speaker', 'bring', 'wine', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'bring.v.01', 'wine.n.01', 'O']"
1672, p00/d0802,have,have.v.06,"['Let', ""'s"", 'have', 'sushi', '.']","['let', 'speaker', 'have', 'sushi', '.']","['FUT', 'PRO', 'EXS', 'CON', 'NIL']","['O', 'O', 'have.v.06', 'sushi.n.01', 'O']"
1673, p00/d0802,sushi,sushi.n.01,"[""'s"", 'have', 'sushi', '.']","['speaker', 'have', 'sushi', '.']","['PRO', 'EXS', 'CON', 'NIL']","['O', 'have.v.06', 'sushi.n.01', 'O']"
1674, p00/d2730,cat,cat.n.01,"['The', 'cat', 'is', 'watching']","['the', 'cat', 'be', 'watch']","['DEF', 'CON', 'NOW', 'EXG']","['O', 'cat.n.01', 'O', 'watch.v.01']"
1675, p00/d2730,watching,watch.v.01,"['cat', 'is', 'watching', 'the', 'fish']","['cat', 'be', 'watch', 'the', 'fish']","['CON', 'NOW', 'EXG', 'DEF', 'CON']","['cat.n.01', 'O', 'watch.v.01', 'O', 'fish.n.01']"
1676, p00/d2730,fish,fish.n.01,"['watching', 'the', 'fish', '.']","['watch', 'the', 'fish', '.']","['EXG', 'DEF', 'CON', 'NIL']","['watch.v.01', 'O', 'fish.n.01', 'O']"
1677, p20/d0874,Sumatra,island.n.01,"['Sumatra', 'is', 'an']","['sumatra', 'be', 'an']","['GPE', 'ENS', 'DIS']","['island.n.01', 'be.v.01', 'O']"
1678, p20/d0874,is,be.v.01,"['Sumatra', 'is', 'an', 'island']","['sumatra', 'be', 'an', 'island']","['GPE', 'ENS', 'DIS', 'CON']","['island.n.01', 'be.v.01', 'O', 'island.n.01']"
1679, p20/d0874,island,island.n.01,"['is', 'an', 'island', '.']","['be', 'an', 'island', '.']","['ENS', 'DIS', 'CON', 'NIL']","['be.v.01', 'O', 'island.n.01', 'O']"
1680, p30/d1976,Tom,male.n.02,"['Tom', 'filled', 'out']","['tom', 'fill~out', 'out']","['PER', 'EPS', 'REL']","['male.n.02', 'fill_out.v.01', 'O']"
1681, p30/d1976,filled,fill_out.v.01,"['Tom', 'filled', 'out', 'the']","['tom', 'fill~out', 'out', 'the']","['PER', 'EPS', 'REL', 'DEF']","['male.n.02', 'fill_out.v.01', 'O', 'O']"
1682, p30/d1976,application~form,application_form.n.01,"['out', 'the', 'application~form', '.']","['out', 'the', 'application~form', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'application_form.n.01', 'O']"
1683, p00/d1575,He,male.n.02,"['He', 'is', 'a']","['male', 'be', 'a']","['PRO', 'ENS', 'DIS']","['male.n.02', 'be.v.01', 'O']"
1684, p00/d1575,is,be.v.01,"['He', 'is', 'a', 'plucky']","['male', 'be', 'a', 'plucky']","['PRO', 'ENS', 'DIS', 'IST']","['male.n.02', 'be.v.01', 'O', 'plucky.a.02']"
1685, p00/d1575,plucky,plucky.a.02,"['is', 'a', 'plucky', 'guy', '.']","['be', 'a', 'plucky', 'guy', '.']","['ENS', 'DIS', 'IST', 'CON', 'NIL']","['be.v.01', 'O', 'plucky.a.02', 'guy.n.01', 'O']"
1686, p00/d1575,guy,guy.n.01,"['a', 'plucky', 'guy', '.']","['a', 'plucky', 'guy', '.']","['DIS', 'IST', 'CON', 'NIL']","['O', 'plucky.a.02', 'guy.n.01', 'O']"
1687, p20/d0838,He,male.n.02,"['He', 'drank', 'three']","['male', 'drink', '3']","['PRO', 'EPS', 'QUC']","['male.n.02', 'drink.v.01', 'O']"
1688, p20/d0838,drank,drink.v.01,"['He', 'drank', 'three', 'bottles']","['male', 'drink', '3', 'bottle']","['PRO', 'EPS', 'QUC', 'CON']","['male.n.02', 'drink.v.01', 'O', 'bottle.n.02']"
1689, p20/d0838,bottles,bottle.n.02,"['drank', 'three', 'bottles', 'of', 'beer']","['drink', '3', 'bottle', 'of', 'beer']","['EPS', 'QUC', 'CON', 'AND', 'CON']","['drink.v.01', 'O', 'bottle.n.02', 'O', 'beer.n.01']"
1690, p20/d0838,beer,beer.n.01,"['bottles', 'of', 'beer', '.']","['bottle', 'of', 'beer', '.']","['CON', 'AND', 'CON', 'NIL']","['bottle.n.02', 'O', 'beer.n.01', 'O']"
1691, p00/d2339,Why,reason.n.01,"['Why', 'are', 'you']","['reason', 'be', 'hearer']","['QUE', 'NOW', 'PRO']","['reason.n.01', 'O', 'O']"
1692, p00/d2339,shouting,shout.v.01,"['are', 'you', 'shouting', '?']","['be', 'hearer', 'shout', '?']","['NOW', 'PRO', 'EXG', 'QUE']","['O', 'O', 'shout.v.01', 'O']"
1693, p10/d2140,skipped,skip.v.02,"['I', 'skipped', 'breakfast', '.']","['speaker', 'skip', 'breakfast', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'skip.v.02', 'breakfast.n.01', 'O']"
1694, p10/d2140,breakfast,breakfast.n.01,"['I', 'skipped', 'breakfast', '.']","['speaker', 'skip', 'breakfast', '.']","['PRO', 'EPS', 'CON', 'NIL']","['O', 'skip.v.02', 'breakfast.n.01', 'O']"
1695, p30/d3198,in~love,in_love.a.01,"['you', 'still', 'in~love', 'with', 'Tom']","['hearer', 'still', 'in~love', 'with', 'tom']","['PRO', 'ALT', 'IST', 'REL', 'PER']","['O', 'O', 'in_love.a.01', 'O', 'male.n.02']"
1696, p30/d3198,Tom,male.n.02,"['in~love', 'with', 'Tom', '?']","['in~love', 'with', 'tom', '?']","['IST', 'REL', 'PER', 'QUE']","['in_love.a.01', 'O', 'male.n.02', 'O']"
1697, p00/d2022,open,open.v.01,"['ca', ""n't"", 'open', 'this', 'bottle']","['can', 'not', 'open', 'entity', 'bottle']","['POS', 'NOT', 'EXS', 'PRX', 'CON']","['O', 'O', 'open.v.01', 'entity.n.01', 'bottle.n.01']"
1698, p00/d2022,this,entity.n.01,"[""n't"", 'open', 'this', 'bottle', '.']","['not', 'open', 'entity', 'bottle', '.']","['NOT', 'EXS', 'PRX', 'CON', 'NIL']","['O', 'open.v.01', 'entity.n.01', 'bottle.n.01', 'O']"
1699, p00/d2022,bottle,bottle.n.01,"['open', 'this', 'bottle', '.']","['open', 'entity', 'bottle', '.']","['EXS', 'PRX', 'CON', 'NIL']","['open.v.01', 'entity.n.01', 'bottle.n.01', 'O']"
1700, p00/d2132,blast,blast.n.04,"['The', 'blast', 'destroyed', 'everything']","['the', 'blast', 'destroy', 'entity']","['DEF', 'CON', 'EPS', 'AND']","['O', 'blast.n.04', 'destroy.v.02', 'entity.n.01']"
1701, p00/d2132,destroyed,destroy.v.02,"['The', 'blast', 'destroyed', 'everything', '.']","['the', 'blast', 'destroy', 'entity', '.']","['DEF', 'CON', 'EPS', 'AND', 'NIL']","['O', 'blast.n.04', 'destroy.v.02', 'entity.n.01', 'O']"
1702, p00/d2132,everything,entity.n.01,"['blast', 'destroyed', 'everything', '.']","['blast', 'destroy', 'entity', '.']","['CON', 'EPS', 'AND', 'NIL']","['blast.n.04', 'destroy.v.02', 'entity.n.01', 'O']"
1703, p30/d2888,He,male.n.02,"['He', ""'s"", 'sitting']","['male', 'be', 'sit']","['PRO', 'NOW', 'EXG']","['male.n.02', 'O', 'sit.v.01']"
1704, p30/d2888,sitting,sit.v.01,"['He', ""'s"", 'sitting', 'in', 'the']","['male', 'be', 'sit', 'in', 'the']","['PRO', 'NOW', 'EXG', 'REL', 'DEF']","['male.n.02', 'O', 'sit.v.01', 'O', 'O']"
1705, p30/d2888,waiting~room,waiting_room.n.01,"['in', 'the', 'waiting~room', '.']","['in', 'the', 'waiting~room', '.']","['REL', 'DEF', 'CON', 'NIL']","['O', 'O', 'waiting_room.n.01', 'O']"
1706, p10/d2211,Tom,male.n.02,"['Tom', 'is', 'Mary']","['tom', 'be', 'mary']","['PER', 'ENS', 'PER']","['male.n.02', 'be.v.02', 'female.n.02']"
1707, p10/d2211,is,be.v.02,"['Tom', 'is', 'Mary', ""'s""]","['tom', 'be', 'mary', ""'s""]","['PER', 'ENS', 'PER', 'HAS']","['male.n.02', 'be.v.02', 'female.n.02', 'O']"
1708, p10/d2211,Mary,female.n.02,"['Tom', 'is', 'Mary', ""'s"", 'stepson']","['tom', 'be', 'mary', ""'s"", 'stepson']","['PER', 'ENS', 'PER', 'HAS', 'ROL']","['male.n.02', 'be.v.02', 'female.n.02', 'O', 'stepson.n.01']"
1709, p10/d2211,stepson,stepson.n.01,"['Mary', ""'s"", 'stepson', '.']","['mary', ""'s"", 'stepson', '.']","['PER', 'HAS', 'ROL', 'NIL']","['female.n.02', 'O', 'stepson.n.01', 'O']"
1710, p10/d1831,father,father.n.01,"['My', 'father', 'was', 'an']","['speaker', 'father', 'be', 'an']","['HAS', 'ROL', 'EPS', 'DIS']","['O', 'father.n.01', 'be.v.08', 'O']"
1711, p10/d1831,was,be.v.08,"['My', 'father', 'was', 'an', 'engineer']","['speaker', 'father', 'be', 'an', 'engineer']","['HAS', 'ROL', 'EPS', 'DIS', 'ROL']","['O', 'father.n.01', 'be.v.08', 'O', 'engineer.n.01']"
1712, p10/d1831,engineer,engineer.n.01,"['was', 'an', 'engineer', '.']","['be', 'an', 'engineer', '.']","['EPS', 'DIS', 'ROL', 'NIL']","['be.v.08', 'O', 'engineer.n.01', 'O']"
1713, p10/d3200,Oil,oil.v.01,"['Oil', 'this', 'bicycle']","['oil', 'this', 'bicycle']","['EXS', 'PRX', 'CON']","['oil.v.01', 'O', 'bicycle.n.01']"
1714, p10/d3200,bicycle,bicycle.n.01,"['Oil', 'this', 'bicycle', '.']","['oil', 'this', 'bicycle', '.']","['EXS', 'PRX', 'CON', 'NIL']","['oil.v.01', 'O', 'bicycle.n.01', 'O']"
1715, p30/d1586,took,take.v.02,"['It', 'took', 'me', 'several']","['it', 'take', 'speaker', '+']","['NIL', 'EPS', 'PRO', 'QUV']","['O', 'take.v.02', 'O', 'O']"
1716, p30/d1586,hours,hour.n.01,"['me', 'several', 'hours', 'to', 'draw']","['speaker', '+', 'hour', 'to', 'draw']","['PRO', 'QUV', 'UOM', 'NIL', 'EXS']","['O', 'O', 'hour.n.01', 'O', 'draw.v.06']"
1717, p30/d1586,draw,draw.v.06,"['hours', 'to', 'draw', 'it', '.']","['hour', 'to', 'draw', 'entity', '.']","['UOM', 'NIL', 'EXS', 'PRO', 'NIL']","['hour.n.01', 'O', 'draw.v.06', 'entity.n.01', 'O']"
1718, p30/d1586,it,entity.n.01,"['to', 'draw', 'it', '.']","['to', 'draw', 'entity', '.']","['NIL', 'EXS', 'PRO', 'NIL']","['O', 'draw.v.06', 'entity.n.01', 'O']"
1719, p00/d1576,Tom,male.n.02,"['How', ""'s"", 'Tom', ""'s"", 'cold']","['how', 'be', 'tom', ""'s"", 'cold']","['QUE', 'NOW', 'PER', 'HAS', 'CON']","['O', 'O', 'male.n.02', 'O', 'cold.n.01']"
1720, p00/d1576,cold,cold.n.01,"['Tom', ""'s"", 'cold', '?']","['be', 'tom', ""'s"", 'cold', '?']","['NOW', 'PER', 'HAS', 'CON', 'QUE']","['O', 'male.n.02', 'O', 'cold.n.01', 'O']"
1721, p30/d2630,Tom,male.n.02,"['Tom', 'composed', 'a']","['tom', 'compose', 'a']","['PER', 'EPS', 'DIS']","['male.n.02', 'compose.v.03', 'O']"
1722, p30/d2630,composed,compose.v.03,"['Tom', 'composed', 'a', 'sonnet']","['tom', 'compose', 'a', 'sonnet']","['PER', 'EPS', 'DIS', 'CON']","['male.n.02', 'compose.v.03', 'O', 'sonnet.n.01']"
1723, p30/d2630,sonnet,sonnet.n.01,"['composed', 'a', 'sonnet', '.']","['compose', 'a', 'sonnet', '.']","['EPS', 'DIS', 'CON', 'NIL']","['compose.v.03', 'O', 'sonnet.n.01', 'O']"
